"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","ZNF721:SUCNR1","chr4",466364,"chr3",151598347,Inf,"22",1,FALSE,TRUE,TRUE,"ZNF721|ENSG00000182903.11--SUCNR1|ENSG00000198829.5:14401201_1_195322_4027_110/1/1",32,"HighConfidence","-"
"jaffa-direct","KATNAL2:NRAP","chr18",44580809,"chr10",115364679,Inf,"4",17,FALSE,TRUE,TRUE,"Locus_3361_Transcript_3/3_Confidence_0.000_Length_1890",1420,"HighConfidence","-"
"jaffa-direct","C1orf227:FAM19A5","chr1",213009215,"chr22",49145651,Inf,"3",17,FALSE,TRUE,TRUE,"Locus_6088_Transcript_1/2_Confidence_0.333_Length_2464",2080,"HighConfidence","-"
"jaffa-direct","ZAR1:RPGRIP1","chr4",48493271,"chr14",21798408,Inf,"9",11,TRUE,TRUE,TRUE,"ZAR1|ENSG00000182223.7--RPGRIP1|ENSG00000092200.8:11336090_1_190590_297_128/2/2",52,"HighConfidence","-"
"jaffa-direct","POU4F1:PFDN6","chr13",79177339,"chr6",33258103,Inf,"11",8,TRUE,TRUE,TRUE,"POU4F1|ENSG00000152192.6--PFDN6|ENSG00000204220.5:20870604_0_116755_267_176/1/1",68,"HighConfidence","-"
"jaffa-direct","PARD6G:MYO1G","chr18",77960593,"chr7",45009082,Inf,"3",16,FALSE,TRUE,TRUE,"Locus_8043_Transcript_3/4_Confidence_0.143_Length_2110",1621,"HighConfidence","-"
"jaffa-direct","TMPRSS11B:ZNF487","chr4",69107407,"chr10",43976877,Inf,"13",6,TRUE,TRUE,TRUE,"TMPRSS11B|ENSG00000185873.7--ZNF487|ENSG00000243660.5:11771626_1_177121_929_130/2/2",37,"HighConfidence","-"
"jaffa-direct","ADRA1B:PDPK2","chr5",159344861,"chr16",2668579,Inf,"13",6,FALSE,TRUE,TRUE,"ADRA1B|ENSG00000170214.3--PDPK1|ENSG00000140992.14:15058513_0_9258_872_264/2/2",64,"HighConfidence","-"
"jaffa-direct","RNFT2:PMVK","chr12",117217153,"chr1",154897741,Inf,"10",8,FALSE,TRUE,TRUE,"RNFT2|ENSG00000135119.10--PMVK|ENSG00000163344.5:10043745_0_129769_1061_445/1/1",54,"HighConfidence","-"
"jaffa-direct","CWH43:CTD-3222D19.2","chr4",49034732,"chr19",16689220,Inf,"1",17,FALSE,TRUE,TRUE,"Locus_4077_Transcript_10/11_Confidence_0.105_Length_2906",1159,"HighConfidence","-"
"jaffa-direct","HS3ST5:ZNF467","chr6",114383903,"chr7",149463328,Inf,"11",7,FALSE,TRUE,TRUE,"HS3ST5|ENSG00000249853.3--ZNF467|ENSG00000181444.8:10189370_1_72177_1782_154/2/2",59,"HighConfidence","-"
"jaffa-direct","CA2:SUN5","chr8",86386645,"chr20",31589084,Inf,"11",7,FALSE,TRUE,TRUE,"CA2|ENSG00000104267.5--SUN5|ENSG00000167098.7:12845836_0_26258_620_165/1/1",54,"HighConfidence","-"
"jaffa-direct","PRAMEF11:ARHGAP6","chr1",12888357,"chrX",11174746,Inf,"5",12,FALSE,TRUE,TRUE,"PRAMEF11|ENSG00000204513.5--ARHGAP6|ENSG00000047648.17:14546783_0_118318_183_231/2/2",51,"HighConfidence","-"
"jaffa-direct","NYAP2:FGFR1OP2","chr2",226378388,"chr12",27107078,Inf,"10",7,FALSE,TRUE,TRUE,"NYAP2|ENSG00000144460.10--FGFR1OP2|ENSG00000111790.9:10825053_0_105825_773_209/2/2",46,"HighConfidence","-"
"jaffa-direct","AC017104.2:ELL","chr2",232317521,"chr19",18569139,Inf,"6",11,FALSE,TRUE,TRUE,"Locus_6212_Transcript_1/4_Confidence_0.500_Length_3434",224,"HighConfidence","-"
"jaffa-direct","FNDC4:COL4A2","chr2",27717414,"chr13",111098176,Inf,"4",13,FALSE,TRUE,TRUE,"Locus_3794_Transcript_1/2_Confidence_0.333_Length_5539",523,"HighConfidence","-"
"jaffa-direct","GALR1:SYNCRIP","chr18",74968179,"chr6",86329135,Inf,"4",12,TRUE,TRUE,TRUE,"Locus_5301_Transcript_2/4_Confidence_0.429_Length_5950",5218,"HighConfidence","-"
"jaffa-direct","LOXL3:KCNRG","chr2",74779449,"chr13",50594350,Inf,"7",9,FALSE,TRUE,TRUE,"LOXL3|ENSG00000115318.7--KCNRG|ENSG00000198553.4:17094988_0_85647_130_246/2/2",50,"HighConfidence","-"
"jaffa-direct","MS4A1:CACNG4","chr11",60230594,"chr17",65014305,Inf,"2",13,FALSE,TRUE,TRUE,"Locus_2951_Transcript_1/2_Confidence_0.333_Length_3602",459,"HighConfidence","-"
"jaffa-direct","CD22:SNAPC1","chr19",35835828,"chr14",62233930,Inf,"11",4,FALSE,TRUE,TRUE,"CD22|ENSG00000012124.10--SNAPC1|ENSG00000023608.4:8760750_1_30551_2226_299/1/1",38,"HighConfidence","-"
"jaffa-direct","PRPF40A:FIG4","chr2",153573870,"chr6",110036281,Inf,"1",13,TRUE,TRUE,TRUE,"Locus_2334_Transcript_4/7_Confidence_0.312_Length_3461",640,"HighConfidence","-"
"jaffa-direct","RAB39A:SPECC1","chr11",107799521,"chr17",20200274,Inf,"3",10,FALSE,TRUE,TRUE,"Locus_4684_Transcript_2/8_Confidence_0.455_Length_3102",293,"HighConfidence","-"
"jaffa-direct","CRYAA:ACOT2","chr21",44589963,"chr14",74040092,Inf,"3",10,FALSE,TRUE,TRUE,"Locus_5020_Transcript_1/3_Confidence_0.167_Length_1153",251,"HighConfidence","-"
"jaffa-direct","FAM126A:STYX","chr7",23030680,"chr14",53211570,Inf,"2",11,TRUE,TRUE,TRUE,"Locus_7075_Transcript_2/7_Confidence_0.471_Length_3505",3228,"HighConfidence","-"
"jaffa-direct","MPZL3:FAM3A","chr11",118104175,"chrX",153736678,Inf,"1",11,FALSE,TRUE,TRUE,"Locus_2860_Transcript_4/6_Confidence_0.308_Length_1757",1060,"HighConfidence","-"
"jaffa-direct","CADM3:SAP18","chr1",159166244,"chr13",21721325,Inf,"6",6,TRUE,TRUE,TRUE,"CADM3|ENSG00000162706.8--SAP18|ENSG00000150459.8:20381990_1_26740_115_150/2/2",37,"HighConfidence","-"
"jaffa-direct","DGKA:BTC","chr12",56331327,"chr4",75681186,Inf,"6",6,TRUE,TRUE,TRUE,"DGKA|ENSG00000065357.15--BTC|ENSG00000174808.7:11464949_1_46720_463_412/1/1",62,"HighConfidence","-"
"jaffa-direct","COL4A4:NUDT2","chr2",228009232,"chr9",34339022,Inf,"3",9,TRUE,TRUE,TRUE,"Locus_3935_Transcript_1/2_Confidence_0.333_Length_978",657,"HighConfidence","-"
"jaffa-direct","CTU2:CTXN1","chr16",88778791,"chr19",7990443,Inf,"2",9,TRUE,TRUE,TRUE,"Locus_4377_Transcript_1/5_Confidence_0.125_Length_1552",1031,"HighConfidence","-"
"jaffa-direct","TAX1BP3:GALE","chr17",3571782,"chr1",24124361,Inf,"6",5,TRUE,TRUE,TRUE,"TAX1BP3|ENSG00000213977.3--GALE|ENSG00000117308.10:15088493_0_171445_80_154/2/2",39,"HighConfidence","-"
"jaffa-direct","TLR9:AKR1C4","chr3",52263936,"chr10",5248238,Inf,"5",6,FALSE,TRUE,TRUE,"TWF2|ENSG00000247596.4--AKR1C4|ENSG00000198610.6:4431531_0_182487_821_123/2/2",58,"HighConfidence","-"
"jaffa-direct","P4HA3:FAH","chr11",74000124,"chr15",80460606,Inf,"1",9,TRUE,TRUE,TRUE,"P4HA3|ENSG00000149380.7--FAH|ENSG00000103876.7:11957415_1_108282_1393_191/1/1",51,"HighConfidence","-"
"jaffa-direct","QPCTL:INSL4","chr19",46201957,"chr9",5233654,Inf,"7",3,FALSE,TRUE,TRUE,"QPCTL|ENSG00000011478.7--INSL4|ENSG00000120211.4:11665953_1_122435_1591_162/1/1",60,"HighConfidence","-"
"jaffa-direct","THEMIS:NTS","chr6",128221987,"chr12",86270418,Inf,"7",2,TRUE,TRUE,TRUE,"THEMIS|ENSG00000172673.6--NTS|ENSG00000133636.6:16571067_1_174013_558_211/1/1",61,"HighConfidence","-"
"jaffa-direct","AC002310.13:C19orf70","chr16",30569308,"chr19",5679407,Inf,"5",3,FALSE,TRUE,TRUE,"AC002310.13|ENSG00000260869.1--C19orf70|ENSG00000174917.4:14274215_0_1195_237_120/1/1",56,"HighConfidence","-"
"jaffa-direct","IL1A:ORC3","chr2",113539181,"chr6",88331668,Inf,"1",7,FALSE,TRUE,TRUE,"Locus_5734_Transcript_1/3_Confidence_0.167_Length_1725",465,"HighConfidence","-"
"jaffa-direct","SF3B14:TRDV1","chr2",24291191,"chr14",22564599,Inf,"1",7,FALSE,TRUE,TRUE,"Locus_8422_Transcript_1/2_Confidence_0.333_Length_786",293,"HighConfidence","-"
"jaffa-direct","DGKB:PCBP2","chr7",14669861,"chr12",53853056,Inf,"3",5,TRUE,TRUE,TRUE,"DGKB|ENSG00000136267.9--PCBP2|ENSG00000197111.11:1365395_1_46770_188_225/1/1",43,"HighConfidence","-"
"jaffa-direct","TRAV20:AC074091.13","chr14",22508960,"chr2",27931363,Inf,"2",5,FALSE,TRUE,TRUE,"TRAV20|ENSG00000211800.3--AC074091.13|ENSG00000205334.2:10152610_0_179364_73_355/1/1",48,"HighConfidence","-"
"jaffa-direct","YWHAE:OPA3","chr17",1257505,"chr19",46057169,Inf,"3",4,TRUE,TRUE,TRUE,"YWHAE|ENSG00000108953.12--OPA3|ENSG00000125741.4:18982262_0_189595_280_120/1/1",60,"HighConfidence","-"
"jaffa-direct","LY6H:DEPDC4","chr8",144241615,"chr12",100650004,Inf,"5",2,FALSE,TRUE,TRUE,"LY6H|ENSG00000176956.8--DEPDC4|ENSG00000166153.12:16161521_0_87190_85_158/1/1",46,"HighConfidence","-"
"jaffa-direct","TNNI1:BTG1","chr1",201379454,"chr12",92538223,Inf,"4",2,FALSE,TRUE,TRUE,"TNNI1|ENSG00000159173.14--BTG1|ENSG00000133639.3:21050686_1_177669_1904_238/1/1",34,"HighConfidence","-"
"jaffa-direct","KRT78:GAS7","chr12",53239981,"chr17",9885201,Inf,"4",2,FALSE,TRUE,TRUE,"KRT78|ENSG00000170423.8--GAS7|ENSG00000007237.14:22035939_1_81181_7709_248/1/1",37,"HighConfidence","-"
"jaffa-direct","C1orf94:CDH23","chr1",34673835,"chr10",73439144,Inf,"4",2,TRUE,TRUE,TRUE,"C1orf94|ENSG00000142698.10--CDH23|ENSG00000107736.15:21570023_0_24759_1448_364/1/1",45,"HighConfidence","-"
"jaffa-direct","ASF1A:CHEK1","chr6",119222046,"chr11",125523641,Inf,"5",1,TRUE,TRUE,TRUE,"ASF1A|ENSG00000111875.7--CHEK1|ENSG00000149554.8:17863675_0_17544_360_211/1/1",59,"HighConfidence","-"
"jaffa-direct","ZKSCAN1:ARHGEF2","chr7",99627575,"chr1",155935203,Inf,"2",4,FALSE,TRUE,TRUE,"ZKSCAN1|ENSG00000106261.12--ARHGEF2|ENSG00000116584.13:21050318_0_192037_140_140/2/2",64,"HighConfidence","-"
"jaffa-direct","NUTM2G:GRASP","chr9",99700283,"chr12",52407919,Inf,"3",3,TRUE,TRUE,TRUE,"NUTM2B|ENSG00000188199.6--GRASP|ENSG00000161835.6:1544244_1_105667_1066_202/2/2",30,"HighConfidence","-"
"jaffa-direct","ZNF165:TREML2","chr6",28054088,"chr6",41160244,13106.155,"3",2,TRUE,TRUE,TRUE,"ZNF165|ENSG00000197279.3--TREML2|ENSG00000112195.8:13315103_0_192458_559_599/2/2",52,"HighConfidence","-"
"jaffa-direct","HSFX1:CT47B1","chrX",148856903,"chrX",120007874,28849.027,"1",4,FALSE,TRUE,TRUE,"HSFX2|ENSG00000171129.7--CT47A1|ENSG00000236371.3:13663015_0_72441_1119_112/1/1",59,"HighConfidence","-"
"jaffa-direct","SEC16B:BCAR3","chr1",177934182,"chr1",94107899,83826.284,"3",2,TRUE,TRUE,FALSE,"SEC16B|ENSG00000120341.14--BCAR3|ENSG00000137936.12:27507455_0_155503_564_106/1/1",51,"HighConfidence","-"
"jaffa-direct","BMS1:PTBP3","chr10",43315872,"chr9",114990752,Inf,"3",2,FALSE,TRUE,TRUE,"BMS1|ENSG00000165733.7--PTBP3|ENSG00000119314.11:6019018_0_21612_2711_154/2/2",33,"HighConfidence","-"
"jaffa-direct","LIN9:ZNF8","chr1",226438540,"chr19",58805464,Inf,"4",1,FALSE,TRUE,TRUE,"LIN9|ENSG00000183814.11--ZNF8|ENSG00000273439.1:26875242_1_83431_1758_166/1/1",33,"HighConfidence","-"
"jaffa-direct","LYRM1:PRG4","chr16",20927036,"chr1",186280166,Inf,"4",1,FALSE,TRUE,TRUE,"LYRM1|ENSG00000102897.5--PRG4|ENSG00000116690.7:8867274_0_87337_357_156/2/2",53,"HighConfidence","-"
"jaffa-direct","DDX19A:SLC13A5","chr16",70400764,"chr17",6610097,Inf,"1",4,TRUE,TRUE,TRUE,"DDX19B|ENSG00000157349.11--SLC13A5|ENSG00000141485.11:16360246_1_45764_266_102/2/2",55,"HighConfidence","-"
"jaffa-direct","INTS2:NOL3","chr17",59945194,"chr16",67208065,Inf,"4",1,FALSE,TRUE,TRUE,"INTS2|ENSG00000108506.7--NOL3|ENSG00000140939.10:10999079_1_75712_929_438/2/2",65,"HighConfidence","-"
"jaffa-direct","PCK1:PROX2","chr20",56136691,"chr14",75323698,Inf,"2",3,FALSE,TRUE,TRUE,"PCK1|ENSG00000124253.9--PROX2|ENSG00000119608.8:1619175_0_110109_25_135/2/2",39,"HighConfidence","-"
"jaffa-direct","NUGGC:COLGALT2","chr8",27888760,"chr1",183938607,Inf,"4",1,TRUE,TRUE,TRUE,"NUGGC|ENSG00000189233.7--COLGALT2|ENSG00000198756.6:12762498_0_105233_2000_234/1/1",51,"HighConfidence","-"
"jaffa-direct","DAP3:KLF4","chr1",155701206,"chr9",110249473,Inf,"2",2,FALSE,TRUE,TRUE,"DAP3|ENSG00000132676.11--KLF4|ENSG00000136826.10:15564424_0_44605_979_268/1/1",48,"HighConfidence","-"
"jaffa-direct","BPNT1:ZNF354A","chr1",220242726,"chr5",178140622,Inf,"3",1,TRUE,TRUE,TRUE,"BPNT1|ENSG00000162813.13--ZNF354A|ENSG00000169131.6:2950665_1_21800_1971_130/1/1",59,"HighConfidence","-"
"jaffa-direct","SNRPD1:UFM1","chr18",19202762,"chr13",38928376,Inf,"3",1,FALSE,TRUE,TRUE,"SNRPD1|ENSG00000167088.6--UFM1|ENSG00000120686.7:2064583_1_164423_515_113/1/1",31,"HighConfidence","-"
"jaffa-direct","CTIF:ZNF263","chr18",46163056,"chr16",3335681,Inf,"2",2,FALSE,TRUE,TRUE,"CTIF|ENSG00000134030.9--ZNF263|ENSG00000006194.6:5137540_1_42797_899_336/1/1",37,"HighConfidence","-"
"jaffa-direct","FOSB:AADACL2","chr19",45974207,"chr3",151458434,Inf,"3",1,TRUE,TRUE,TRUE,"FOSB|ENSG00000125740.9--AADACL2|ENSG00000197953.5:10305652_1_60911_1199_239/1/1",41,"HighConfidence","-"
"jaffa-direct","MMP9:TSPAN9","chr20",44642173,"chr12",3387587,Inf,"3",1,FALSE,TRUE,TRUE,"MMP9|ENSG00000100985.7--TSPAN9|ENSG00000011105.7:12300800_0_94466_1330_358/2/2",59,"HighConfidence","-"
"jaffa-direct","COMMD3-BMI1:FAM166A","chr10",22618057,"chr9",140140305,Inf,"2",1,FALSE,TRUE,TRUE,"BMI1|ENSG00000168283.9--FAM166A|ENSG00000188163.6:3314744_0_21487_36_396/2/2",66,"HighConfidence","-"
"jaffa-direct","CALML6:PAMR1","chr1",1846746,"chr11",35515820,Inf,"2",1,FALSE,TRUE,TRUE,"CALML6|ENSG00000169885.5--PAMR1|ENSG00000149090.7:23953132_0_26979_428_299/1/1",53,"HighConfidence","-"
"jaffa-direct","PRDM4:METTL18","chr12",108136974,"chr1",169763038,Inf,"2",1,FALSE,TRUE,TRUE,"PRDM4|ENSG00000110851.7--METTL18|ENSG00000171806.7:15855248_1_118531_1338_248/1/1",31,"HighConfidence","-"
"jaffa-direct","ANO6:SCAMP4","chr12",45784281,"chr19",1918888,Inf,"2",1,FALSE,TRUE,TRUE,"ANO6|ENSG00000177119.11--SCAMP4|ENSG00000227500.5:4511828_0_13637_1548_157/1/1",40,"HighConfidence","-"
"jaffa-direct","PAQR5:MICAL2","chr15",69677221,"chr11",12183626,Inf,"2",1,FALSE,TRUE,TRUE,"PAQR5|ENSG00000137819.9--MICAL2|ENSG00000133816.9:22919031_1_109072_317_168/1/1",55,"HighConfidence","-"
"jaffa-direct","SENP5:FMO5","chr3",196654750,"chr1",146687512,Inf,"1",2,TRUE,TRUE,TRUE,"SENP5|ENSG00000119231.6--FMO5|ENSG00000131781.8:26694368_0_156126_1888_382/2/2",53,"HighConfidence","-"
"jaffa-direct","AREGB:STAC2","chr4",75484724,"chr17",37374426,Inf,"2",1,FALSE,TRUE,TRUE,"AREG|ENSG00000109321.6--STAC2|ENSG00000141750.6:9837917_0_15559_494_331/1/1",62,"HighConfidence","-"
"jaffa-direct","ADRA1B:PDPK1","chr5",159344861,"chr16",2631608,Inf,"2",1,FALSE,TRUE,TRUE,"ADRA1B|ENSG00000170214.3--PDPK1|ENSG00000140992.14:23006926_1_9258_232_234/2/2",38,"HighConfidence","-"
"jaffa-direct","MOCS1:RNASE6","chr6",39883812,"chr14",21249854,Inf,"1",2,FALSE,TRUE,TRUE,"MOCS1|ENSG00000124615.13--RNASE6|ENSG00000169413.2:11914044_1_94617_668_162/2/2",57,"HighConfidence","-"
"jaffa-direct","TTC26:CD3EAP","chr7",138822685,"chr19",45911391,Inf,"2",1,FALSE,TRUE,TRUE,"TTC26|ENSG00000105948.9--CD3EAP|ENSG00000117877.6:18798572_0_181508_74_295/2/2",41,"HighConfidence","-"
"jaffa-direct","UBTD1:GSTM1","chr10",99259030,"chr1",110230792,Inf,"1",1,FALSE,TRUE,TRUE,"UBTD1|ENSG00000165886.4--GSTM1|ENSG00000134184.8:2572235_0_183857_198_266/2/2",58,"HighConfidence","-"
"jaffa-direct","PRAMEF9:ARHGAP6","chr1",13424295,"chrX",11174746,Inf,"1",1,FALSE,TRUE,TRUE,"PRAMEF11|ENSG00000204513.5--ARHGAP6|ENSG00000047648.17:18021350_0_118318_298_297/1/1",65,"HighConfidence","-"
"jaffa-direct","ZNF215:UBE2R2","chr11",6953903,"chr9",33917016,Inf,"1",1,FALSE,TRUE,TRUE,"ZNF215|ENSG00000149054.10--UBE2R2|ENSG00000107341.4:17980587_0_192708_699_121/2/2",34,"HighConfidence","-"
"jaffa-direct","NR4A1:KPRP","chr12",52449943,"chr1",152732037,Inf,"1",1,FALSE,TRUE,TRUE,"NR4A1|ENSG00000123358.15--KPRP|ENSG00000203786.5:27699560_0_104118_1196_241/1/1",40,"HighConfidence","-"
"jaffa-direct","LRRC23:DHDH","chr12",7014923,"chr19",49447614,Inf,"1",1,TRUE,TRUE,TRUE,"LRRC23|ENSG00000010626.10--DHDH|ENSG00000104808.3:14831094_1_86171_188_154/2/2",55,"HighConfidence","-"
"jaffa-direct","RNF17:TM4SF18","chr13",25418940,"chr3",149048206,Inf,"1",1,TRUE,TRUE,TRUE,"RNF17|ENSG00000132972.14--TM4SF18|ENSG00000163762.2:17230396_1_129376_565_229/1/1",65,"HighConfidence","-"
"jaffa-direct","SERPINA9:SPRR1A","chr14",94931044,"chr1",152957688,Inf,"1",1,TRUE,TRUE,TRUE,"SERPINA9|ENSG00000170054.10--SPRR1A|ENSG00000169474.3:2599109_0_156682_649_274/2/2",41,"HighConfidence","-"
"jaffa-direct","CXCL16:FCRLB","chr17",4641703,"chr1",161697037,Inf,"1",1,FALSE,TRUE,TRUE,"CXCL16|ENSG00000161921.10--FCRLB|ENSG00000162746.10:14935192_1_43449_292_189/2/2",63,"HighConfidence","-"
"jaffa-direct","APOC4-APOC2:XAGE1C","chr19",45451790,"chrX",52513409,Inf,"1",1,FALSE,TRUE,TRUE,"APOC2|ENSG00000234906.4--XAGE1B|ENSG00000204382.7:27719622_0_15201_206_397/1/1",42,"HighConfidence","-"
"jaffa-direct","RGL4:FAM228B","chr22",24039432,"chr2",24392225,Inf,"1",1,FALSE,TRUE,TRUE,"RGL4|ENSG00000159496.10--FAM228B|ENSG00000219626.4:13207015_1_126256_222_269/1/1",60,"HighConfidence","-"
"jaffa-direct","CDPF1:NCK2","chr22",46644069,"chr2",106509438,Inf,"1",1,FALSE,TRUE,TRUE,"CDPF1|ENSG00000205643.6--NCK2|ENSG00000071051.9:24881541_0_32173_62_213/1/1",52,"HighConfidence","-"
"jaffa-direct","UNC5C:CYP3A5","chr4",96127779,"chr7",99258282,Inf,"1",1,FALSE,TRUE,TRUE,"UNC5C|ENSG00000182168.10--CYP3A5|ENSG00000106258.9:10977386_0_184501_2199_290/1/1",52,"HighConfidence","-"
"jaffa-direct","KPNA7:DCAF5","chr7",98790642,"chr14",69584992,Inf,"1",1,FALSE,TRUE,TRUE,"KPNA7|ENSG00000185467.7--DCAF5|ENSG00000139990.13:26228159_0_80795_489_225/2/2",38,"HighConfidence","-"
"jaffa-direct","NUTM2F:GRASP","chr9",97081895,"chr12",52407919,Inf,"1",1,TRUE,TRUE,TRUE,"NUTM2B|ENSG00000188199.6--GRASP|ENSG00000161835.6:24219232_0_105667_2139_163/2/2",68,"HighConfidence","-"
"jaffa-direct","PRAME:AC007557.1","chr22",22893189,"chr2",217736179,Inf,"-",883,TRUE,TRUE,TRUE,"Locus_2314_Transcript_6/9_Confidence_0.182_Length_878",177,"MediumConfidence","-"
"jaffa-direct","LIN28A:C4orf51","chr1",26755078,"chr4",146648063,Inf,"0",181,FALSE,TRUE,TRUE,"Locus_3617_Transcript_1/8_Confidence_0.062_Length_1047",538,"MediumConfidence","-"
"jaffa-direct","KIR3DX1:IL1R2","chr19",55044048,"chr2",102644688,Inf,"-",75,TRUE,TRUE,TRUE,"Locus_4221_Transcript_2/2_Confidence_0.000_Length_429",112,"MediumConfidence","-"
"jaffa-direct","GLIPR2:C10orf95","chr9",36147891,"chr10",104210904,Inf,"-",67,TRUE,TRUE,TRUE,"Locus_2394_Transcript_1/10_Confidence_0.133_Length_5936",131,"MediumConfidence","-"
"jaffa-direct","ZNF534:SUCNR1","chr19",52937334,"chr3",151598347,Inf,"-",64,FALSE,TRUE,TRUE,"Locus_3038_Transcript_1/3_Confidence_0.931_Length_4164",4068,"MediumConfidence","-"
"jaffa-direct","SPAG8:ZNF300","chr9",35812101,"chr5",150278116,Inf,"-",55,FALSE,TRUE,TRUE,"Locus_4174_Transcript_2/3_Confidence_0.333_Length_240",138,"MediumConfidence","-"
"jaffa-direct","RHOT1:RALY","chr17",30498120,"chr20",32664834,Inf,"-",44,FALSE,TRUE,TRUE,"Locus_2265_Transcript_1/4_Confidence_0.364_Length_703",622,"MediumConfidence","-"
"jaffa-direct","C4orf6:SLC6A7","chr4",5527223,"chr5",149576279,Inf,"-",29,TRUE,TRUE,TRUE,"Locus_3081_Transcript_3/3_Confidence_0.000_Length_2078",107,"MediumConfidence","-"
"jaffa-direct","CTD-2245F17.3:SUCNR1","chr19",53707395,"chr3",151598347,Inf,"-",22,FALSE,TRUE,TRUE,"Locus_3038_Transcript_3/3_Confidence_0.034_Length_2993",2942,"MediumConfidence","-"
"jaffa-direct","PADI3:GAL3ST4","chr1",17575724,"chr7",99758582,Inf,"-",19,FALSE,TRUE,TRUE,"Locus_2691_Transcript_1/2_Confidence_0.333_Length_1260",1132,"MediumConfidence","-"
"jaffa-direct","DCAF6:APOC1","chr1",167935959,"chr19",45419447,Inf,"0",16,FALSE,TRUE,TRUE,"Locus_4113_Transcript_6/9_Confidence_0.400_Length_1736",1424,"MediumConfidence","-"
"jaffa-direct","AKR1CL1:SLC25A48","chr10",5226975,"chr5",135188252,Inf,"-",14,TRUE,TRUE,TRUE,"Locus_2794_Transcript_1/2_Confidence_0.333_Length_1701",1538,"MediumConfidence","-"
"jaffa-direct","CEP57L1:ROGDI","chr6",109480305,"chr16",4849782,Inf,"-",13,TRUE,TRUE,TRUE,"Locus_8040_Transcript_3/4_Confidence_0.250_Length_1182",1017,"MediumConfidence","-"
"jaffa-direct","FAM209B:LRP8","chr20",55108646,"chr1",53755361,Inf,"0",11,FALSE,TRUE,TRUE,"Locus_3183_Transcript_1/8_Confidence_0.389_Length_3945",344,"MediumConfidence","-"
"jaffa-direct","LYRM5:OSM","chr12",25356941,"chr22",30661133,Inf,"0",9,FALSE,TRUE,TRUE,"Locus_5354_Transcript_1/2_Confidence_0.333_Length_925",221,"MediumConfidence","-"
"jaffa-direct","TRAV22:RP11-474G23.1","chr14",22539004,"chr2",68413784,Inf,"-",9,TRUE,TRUE,TRUE,"Locus_5681_Transcript_3/4_Confidence_0.611_Length_2504",2328,"MediumConfidence","-"
"jaffa-direct","AC008060.7:LILRB2","chr7",155175010,"chr19",54781793,Inf,"-",9,FALSE,TRUE,TRUE,"Locus_5284_Transcript_1/3_Confidence_0.500_Length_313",74,"MediumConfidence","-"
"jaffa-direct","FANCD2:AC034193.5","chr3",10085548,"chr3",10044401,41.145,"-",5,FALSE,TRUE,TRUE,"Locus_7359_Transcript_3/6_Confidence_0.038_Length_1260",1191,"MediumConfidence","-"
"jaffa-direct","ZNF552:ZNF417","chr19",58324662,"chr19",58423557,98.893,"0",2,FALSE,TRUE,TRUE,"CTD-2583A14.10|ENST00000597134.1:16257810_0_42314_90_388/2/2",68,"MediumConfidence","-"
"jaffa-direct","HSFX2:CT47B1","chrX",148675797,"chrX",120007874,28667.925,"0",2,FALSE,TRUE,FALSE,"HSFX2|ENSG00000171129.7--CT47A1|ENSG00000236371.3:13663015_0_72441_1119_112/2/2",53,"MediumConfidence","-"
"jaffa-direct","FERMT3:GRPR","chr11",63990661,"chrX",16168428,Inf,"0",2,FALSE,TRUE,TRUE,"FERMT3|ENSG00000149781.8--GRPR|ENSG00000126010.5:25910878_0_59540_318_148/1/1",57,"MediumConfidence","-"
"jaffa-direct","RP11-483E23.2:AC007040.11","chr15",28600102,"chr2",71220905,Inf,"0",2,FALSE,TRUE,TRUE,"GOLGA6L1|ENSG00000197414.8--AC007040.11|ENSG00000258881.2:13089194_1_65420_312_102/1/1",49,"MediumConfidence","-"
"jaffa-direct","MEF2BNB:MYH13","chr19",19296843,"chr17",10216074,Inf,"0",2,TRUE,TRUE,TRUE,"MEF2BNB|ENSG00000254901.3--MYH13|ENSG00000006788.8:25760264_0_90614_375_198/2/2",63,"MediumConfidence","-"
"jaffa-direct","IL7R:KCNJ3","chr5",35857161,"chr2",155711239,Inf,"0",2,TRUE,TRUE,TRUE,"IL7R|ENSG00000168685.10--KCNJ3|ENSG00000162989.3:13172571_1_75067_3558_171/1/1",67,"MediumConfidence","-"
"jaffa-direct","LIMS3:AC011997.1","chr2",110656487,"chr2",198638740,87982.254,"0",1,FALSE,TRUE,FALSE,"LIMS3L|ENSG00000256671.5--AC011997.1|ENSG00000222017.1:15369360_0_83375_183_140/1/1",37,"MediumConfidence","-"
"jaffa-direct","ZNF687:CDC42","chr1",151261182,"chr1",22408215,128852.962,"0",1,FALSE,TRUE,TRUE,"ZNF687|ENSG00000143373.13--CDC42|ENSG00000070831.11:22834727_1_195088_107_253/2/2",55,"MediumConfidence","-"
"jaffa-direct","PHF21A:KCNV2","chr11",46105717,"chr9",2729446,Inf,"0",1,TRUE,TRUE,TRUE,"PHF21A|ENSG00000135365.11--KCNV2|ENSG00000168263.8:14484364_0_112489_139_130/2/2",62,"MediumConfidence","-"
