data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_50	InFusion	80	237	23	263	0.47	0.91	0.620
sim_50	InFusion	82	235	23	265	0.47	0.91	0.620
sim_50	InFusion	84	234	23	266	0.47	0.91	0.620
sim_50	InFusion	85	233	23	267	0.47	0.91	0.620
sim_50	InFusion	88	230	23	270	0.46	0.91	0.611
sim_50	InFusion	92	229	23	271	0.46	0.91	0.611
sim_50	InFusion	95	227	23	273	0.45	0.91	0.602
sim_50	InFusion	96	226	23	274	0.45	0.91	0.602
sim_50	InFusion	97	225	23	275	0.45	0.91	0.602
sim_50	InFusion	98	225	22	275	0.45	0.91	0.602
sim_50	InFusion	101	224	22	276	0.45	0.91	0.602
sim_50	InFusion	102	223	22	277	0.45	0.91	0.602
sim_50	InFusion	103	221	22	279	0.44	0.91	0.593
sim_50	InFusion	105	220	22	280	0.44	0.91	0.593
sim_50	InFusion	106	219	22	281	0.44	0.91	0.593
sim_50	InFusion	111	218	21	282	0.44	0.91	0.593
sim_50	InFusion	114	217	21	283	0.43	0.91	0.584
sim_50	InFusion	116	216	21	284	0.43	0.91	0.584
sim_50	InFusion	120	215	21	285	0.43	0.91	0.584
sim_50	InFusion	124	214	21	286	0.43	0.91	0.584
sim_50	InFusion	127	212	21	288	0.42	0.91	0.575
sim_50	InFusion	129	211	21	289	0.42	0.91	0.575
sim_50	InFusion	133	211	20	289	0.42	0.91	0.575
sim_50	InFusion	134	209	20	291	0.42	0.91	0.575
sim_50	InFusion	136	208	20	292	0.42	0.91	0.575
sim_50	InFusion	141	207	20	293	0.41	0.91	0.565
sim_50	InFusion	145	206	20	294	0.41	0.91	0.565
sim_50	InFusion	147	204	20	296	0.41	0.91	0.565
sim_50	InFusion	149	203	20	297	0.41	0.91	0.565
sim_50	InFusion	154	202	20	298	0.40	0.91	0.556
sim_50	InFusion	156	201	20	299	0.40	0.91	0.556
sim_50	InFusion	157	200	19	300	0.40	0.91	0.556
sim_50	InFusion	160	199	19	301	0.40	0.91	0.556
sim_50	InFusion	162	198	18	302	0.40	0.92	0.558
sim_50	InFusion	167	197	18	303	0.39	0.92	0.548
sim_50	InFusion	173	196	17	304	0.39	0.92	0.548
sim_50	InFusion	174	195	17	305	0.39	0.92	0.548
sim_50	InFusion	181	194	17	306	0.39	0.92	0.548
sim_50	InFusion	183	192	17	308	0.38	0.92	0.538
sim_50	InFusion	184	190	17	310	0.38	0.92	0.538
sim_50	InFusion	193	189	17	311	0.38	0.92	0.538
sim_50	InFusion	196	188	17	312	0.38	0.92	0.538
sim_50	InFusion	198	188	16	312	0.38	0.92	0.538
sim_50	InFusion	202	187	16	313	0.37	0.92	0.528
sim_50	InFusion	207	186	16	314	0.37	0.92	0.528
sim_50	InFusion	208	185	16	315	0.37	0.92	0.528
sim_50	InFusion	211	183	16	317	0.37	0.92	0.528
sim_50	InFusion	216	182	16	318	0.36	0.92	0.517
sim_50	InFusion	222	182	15	318	0.36	0.92	0.517
sim_50	InFusion	226	181	15	319	0.36	0.92	0.517
sim_50	InFusion	229	180	15	320	0.36	0.92	0.517
sim_50	InFusion	234	180	14	320	0.36	0.93	0.519
sim_50	InFusion	241	179	14	321	0.36	0.93	0.519
sim_50	InFusion	251	178	14	322	0.36	0.93	0.519
sim_50	InFusion	255	178	13	322	0.36	0.93	0.519
sim_50	InFusion	260	177	13	323	0.35	0.93	0.509
sim_50	InFusion	272	176	13	324	0.35	0.93	0.509
sim_50	InFusion	275	174	13	326	0.35	0.93	0.509
sim_50	InFusion	277	172	13	328	0.34	0.93	0.498
sim_50	InFusion	284	171	13	329	0.34	0.93	0.498
sim_50	InFusion	301	170	13	330	0.34	0.93	0.498
sim_50	InFusion	321	169	13	331	0.34	0.93	0.498
sim_50	InFusion	322	168	13	332	0.34	0.93	0.498
sim_50	InFusion	340	168	12	332	0.34	0.93	0.498
sim_50	InFusion	341	167	12	333	0.33	0.93	0.487
sim_50	InFusion	348	166	12	334	0.33	0.93	0.487
sim_50	InFusion	350	165	12	335	0.33	0.93	0.487
sim_50	InFusion	363	164	12	336	0.33	0.93	0.487
sim_50	InFusion	376	163	12	337	0.33	0.93	0.487
sim_50	InFusion	377	162	12	338	0.32	0.93	0.476
sim_50	InFusion	421	161	12	339	0.32	0.93	0.476
sim_50	InFusion	426	160	12	340	0.32	0.93	0.476
sim_50	InFusion	433	160	11	340	0.32	0.94	0.477
sim_50	InFusion	445	159	11	341	0.32	0.94	0.477
sim_50	InFusion	473	158	11	342	0.32	0.93	0.476
sim_50	InFusion	487	157	11	343	0.31	0.93	0.465
sim_50	InFusion	493	156	10	344	0.31	0.94	0.466
sim_50	InFusion	498	155	10	345	0.31	0.94	0.466
sim_50	InFusion	500	155	9	345	0.31	0.95	0.467
sim_50	InFusion	514	154	9	346	0.31	0.94	0.466
sim_50	InFusion	516	153	9	347	0.31	0.94	0.466
sim_50	InFusion	527	152	9	348	0.30	0.94	0.455
sim_50	InFusion	529	151	9	349	0.30	0.94	0.455
sim_50	InFusion	539	150	9	350	0.30	0.94	0.455
sim_50	InFusion	540	149	9	351	0.30	0.94	0.455
sim_50	InFusion	541	148	9	352	0.30	0.94	0.455
sim_50	InFusion	570	147	9	353	0.29	0.94	0.443
sim_50	InFusion	586	146	9	354	0.29	0.94	0.443
sim_50	InFusion	609	145	9	355	0.29	0.94	0.443
sim_50	InFusion	610	144	9	356	0.29	0.94	0.443
sim_50	InFusion	612	143	9	357	0.29	0.94	0.443
sim_50	InFusion	618	142	9	358	0.28	0.94	0.431
sim_50	InFusion	620	140	9	360	0.28	0.94	0.431
sim_50	InFusion	628	139	9	361	0.28	0.94	0.431
sim_50	InFusion	639	138	9	362	0.28	0.94	0.431
sim_50	InFusion	656	137	9	363	0.27	0.94	0.420
sim_50	InFusion	661	136	9	364	0.27	0.94	0.420
sim_50	InFusion	664	135	9	365	0.27	0.94	0.420
sim_50	InFusion	674	134	9	366	0.27	0.94	0.420
sim_50	InFusion	691	133	9	367	0.27	0.94	0.420
sim_50	InFusion	717	132	9	368	0.26	0.94	0.407
sim_50	InFusion	724	131	9	369	0.26	0.94	0.407
sim_50	InFusion	740	131	8	369	0.26	0.94	0.407
sim_50	InFusion	744	130	8	370	0.26	0.94	0.407
sim_50	InFusion	802	129	8	371	0.26	0.94	0.407
sim_50	InFusion	812	128	8	372	0.26	0.94	0.407
sim_50	InFusion	822	127	8	373	0.25	0.94	0.395
sim_50	InFusion	915	126	8	374	0.25	0.94	0.395
sim_50	InFusion	951	125	8	375	0.25	0.94	0.395
sim_50	InFusion	954	125	7	375	0.25	0.95	0.396
sim_50	InFusion	965	124	7	376	0.25	0.95	0.396
sim_50	InFusion	985	123	7	377	0.25	0.95	0.396
sim_50	InFusion	1015	122	7	378	0.24	0.95	0.383
sim_50	InFusion	1071	121	7	379	0.24	0.95	0.383
sim_50	InFusion	1104	120	7	380	0.24	0.94	0.382
sim_50	InFusion	1116	120	6	380	0.24	0.95	0.383
sim_50	InFusion	1182	119	6	381	0.24	0.95	0.383
sim_50	InFusion	1183	118	6	382	0.24	0.95	0.383
sim_50	InFusion	1184	117	6	383	0.23	0.95	0.370
sim_50	InFusion	1209	116	6	384	0.23	0.95	0.370
sim_50	InFusion	1219	116	5	384	0.23	0.96	0.371
sim_50	InFusion	1243	115	5	385	0.23	0.96	0.371
sim_50	InFusion	1256	114	5	386	0.23	0.96	0.371
sim_50	InFusion	1266	113	5	387	0.23	0.96	0.371
sim_50	InFusion	1292	113	4	387	0.23	0.97	0.372
sim_50	InFusion	1293	112	4	388	0.22	0.97	0.359
sim_50	InFusion	1295	111	4	389	0.22	0.97	0.359
sim_50	InFusion	1332	111	3	389	0.22	0.97	0.359
sim_50	InFusion	1347	110	3	390	0.22	0.97	0.359
sim_50	InFusion	1364	109	3	391	0.22	0.97	0.359
sim_50	InFusion	1426	108	3	392	0.22	0.97	0.359
sim_50	InFusion	1436	107	3	393	0.21	0.97	0.345
sim_50	InFusion	1456	106	3	394	0.21	0.97	0.345
sim_50	InFusion	1471	105	3	395	0.21	0.97	0.345
sim_50	InFusion	1478	104	3	396	0.21	0.97	0.345
sim_50	InFusion	1496	103	3	397	0.21	0.97	0.345
sim_50	InFusion	1497	102	3	398	0.20	0.97	0.332
sim_50	InFusion	1500	101	3	399	0.20	0.97	0.332
sim_50	InFusion	1503	100	3	400	0.20	0.97	0.332
sim_50	InFusion	1513	99	3	401	0.20	0.97	0.332
sim_50	InFusion	1524	98	3	402	0.20	0.97	0.332
sim_50	InFusion	1612	97	3	403	0.19	0.97	0.318
sim_50	InFusion	1634	96	3	404	0.19	0.97	0.318
sim_50	InFusion	1649	95	3	405	0.19	0.97	0.318
sim_50	InFusion	1724	94	3	406	0.19	0.97	0.318
sim_50	InFusion	1727	93	3	407	0.19	0.97	0.318
sim_50	InFusion	1735	92	3	408	0.18	0.97	0.304
sim_50	InFusion	1762	91	3	409	0.18	0.97	0.304
sim_50	InFusion	1923	90	3	410	0.18	0.97	0.304
sim_50	InFusion	1960	89	3	411	0.18	0.97	0.304
sim_50	InFusion	2043	88	3	412	0.18	0.97	0.304
sim_50	InFusion	2219	87	3	413	0.17	0.97	0.289
sim_50	InFusion	2230	86	3	414	0.17	0.97	0.289
sim_50	InFusion	2379	85	3	415	0.17	0.97	0.289
sim_50	InFusion	2443	85	2	415	0.17	0.98	0.290
sim_50	InFusion	2494	84	2	416	0.17	0.98	0.290
sim_50	InFusion	2517	83	2	417	0.17	0.98	0.290
sim_50	InFusion	2520	82	2	418	0.16	0.98	0.275
sim_50	InFusion	2525	81	2	419	0.16	0.98	0.275
sim_50	InFusion	2539	80	2	420	0.16	0.98	0.275
sim_50	InFusion	2623	79	2	421	0.16	0.98	0.275
sim_50	InFusion	2813	78	2	422	0.16	0.97	0.275
sim_50	InFusion	2877	77	2	423	0.15	0.97	0.260
sim_50	InFusion	2906	76	2	424	0.15	0.97	0.260
sim_50	InFusion	3006	75	2	425	0.15	0.97	0.260
sim_50	InFusion	3040	74	2	426	0.15	0.97	0.260
sim_50	InFusion	3113	73	2	427	0.15	0.97	0.260
sim_50	InFusion	3127	72	2	428	0.14	0.97	0.245
sim_50	InFusion	3130	71	2	429	0.14	0.97	0.245
sim_50	InFusion	3147	71	1	429	0.14	0.99	0.245
sim_50	InFusion	3206	70	1	430	0.14	0.99	0.245
sim_50	InFusion	3217	69	1	431	0.14	0.99	0.245
sim_50	InFusion	3456	68	1	432	0.14	0.99	0.245
sim_50	InFusion	3518	67	1	433	0.13	0.99	0.230
sim_50	InFusion	3527	66	1	434	0.13	0.99	0.230
sim_50	InFusion	3574	65	1	435	0.13	0.98	0.230
sim_50	InFusion	3691	64	1	436	0.13	0.98	0.230
sim_50	InFusion	3810	63	1	437	0.13	0.98	0.230
sim_50	InFusion	3812	62	1	438	0.12	0.98	0.214
sim_50	InFusion	3838	61	1	439	0.12	0.98	0.214
sim_50	InFusion	4010	60	1	440	0.12	0.98	0.214
sim_50	InFusion	4056	59	1	441	0.12	0.98	0.214
sim_50	InFusion	4144	58	1	442	0.12	0.98	0.214
sim_50	InFusion	4158	57	1	443	0.11	0.98	0.198
sim_50	InFusion	4170	56	1	444	0.11	0.98	0.198
sim_50	InFusion	4180	55	1	445	0.11	0.98	0.198
sim_50	InFusion	4209	54	1	446	0.11	0.98	0.198
sim_50	InFusion	4427	53	1	447	0.11	0.98	0.198
sim_50	InFusion	4455	52	1	448	0.10	0.98	0.181
sim_50	InFusion	4582	51	1	449	0.10	0.98	0.181
sim_50	InFusion	4654	50	1	450	0.10	0.98	0.181
sim_50	InFusion	4720	49	1	451	0.10	0.98	0.181
sim_50	InFusion	4754	48	1	452	0.10	0.98	0.181
sim_50	InFusion	4845	47	1	453	0.09	0.98	0.165
sim_50	InFusion	4942	46	1	454	0.09	0.98	0.165
sim_50	InFusion	5109	45	1	455	0.09	0.98	0.165
sim_50	InFusion	5186	44	1	456	0.09	0.98	0.165
sim_50	InFusion	5224	43	1	457	0.09	0.98	0.165
sim_50	InFusion	5251	42	1	458	0.08	0.98	0.148
sim_50	InFusion	5424	41	1	459	0.08	0.98	0.148
sim_50	InFusion	5438	40	1	460	0.08	0.98	0.148
sim_50	InFusion	5533	39	1	461	0.08	0.97	0.148
sim_50	InFusion	5568	38	1	462	0.08	0.97	0.148
sim_50	InFusion	5690	37	1	463	0.07	0.97	0.131
sim_50	InFusion	5714	36	1	464	0.07	0.97	0.131
sim_50	InFusion	5816	35	1	465	0.07	0.97	0.131
sim_50	InFusion	5822	34	1	466	0.07	0.97	0.131
sim_50	InFusion	5825	33	1	467	0.07	0.97	0.131
sim_50	InFusion	6042	32	1	468	0.06	0.97	0.113
sim_50	InFusion	6222	31	1	469	0.06	0.97	0.113
sim_50	InFusion	6310	31	0	469	0.06	1	0.113
sim_50	InFusion	6527	30	0	470	0.06	1	0.113
sim_50	InFusion	6667	29	0	471	0.06	1	0.113
sim_50	InFusion	6717	28	0	472	0.06	1	0.113
sim_50	InFusion	6894	27	0	473	0.05	1	0.095
sim_50	InFusion	6973	26	0	474	0.05	1	0.095
sim_50	InFusion	7263	25	0	475	0.05	1	0.095
sim_50	InFusion	7414	24	0	476	0.05	1	0.095
sim_50	InFusion	7625	23	0	477	0.05	1	0.095
sim_50	InFusion	8976	22	0	478	0.04	1	0.077
sim_50	InFusion	9268	21	0	479	0.04	1	0.077
sim_50	InFusion	9316	20	0	480	0.04	1	0.077
sim_50	InFusion	9823	19	0	481	0.04	1	0.077
sim_50	InFusion	9831	18	0	482	0.04	1	0.077
sim_50	InFusion	10018	17	0	483	0.03	1	0.058
sim_50	InFusion	10204	16	0	484	0.03	1	0.058
sim_50	InFusion	10219	15	0	485	0.03	1	0.058
sim_50	InFusion	10422	14	0	486	0.03	1	0.058
sim_50	InFusion	10815	13	0	487	0.03	1	0.058
sim_50	InFusion	10888	12	0	488	0.02	1	0.039
sim_50	InFusion	11028	11	0	489	0.02	1	0.039
sim_50	InFusion	11116	10	0	490	0.02	1	0.039
sim_50	InFusion	11466	9	0	491	0.02	1	0.039
sim_50	InFusion	11556	8	0	492	0.02	1	0.039
sim_50	InFusion	12578	7	0	493	0.01	1	0.020
sim_50	InFusion	12846	6	0	494	0.01	1	0.020
sim_50	InFusion	13100	5	0	495	0.01	1	0.020
sim_50	InFusion	13358	4	0	496	0.01	1	0.020
sim_50	InFusion	13870	3	0	497	0.01	1	0.020
sim_50	InFusion	16021	2	0	498	0.00	1	0.000
sim_50	PRADA	3	339	3	161	0.68	0.99	0.806
sim_50	PRADA	4	333	3	167	0.67	0.99	0.799
sim_50	PRADA	5	329	3	171	0.66	0.99	0.792
sim_50	PRADA	6	322	3	178	0.64	0.99	0.777
sim_50	PRADA	7	315	3	185	0.63	0.99	0.770
sim_50	PRADA	8	309	3	191	0.62	0.99	0.762
sim_50	PRADA	9	305	3	195	0.61	0.99	0.755
sim_50	PRADA	10	299	3	201	0.60	0.99	0.747
sim_50	PRADA	11	295	3	205	0.59	0.99	0.739
sim_50	PRADA	12	291	3	209	0.58	0.99	0.731
sim_50	PRADA	13	285	2	215	0.57	0.99	0.723
sim_50	PRADA	16	278	2	222	0.56	0.99	0.715
sim_50	PRADA	17	276	2	224	0.55	0.99	0.707
sim_50	PRADA	18	272	2	228	0.54	0.99	0.699
sim_50	PRADA	19	267	2	233	0.53	0.99	0.690
sim_50	PRADA	20	265	2	235	0.53	0.99	0.690
sim_50	PRADA	21	262	1	238	0.52	1	0.684
sim_50	PRADA	22	260	1	240	0.52	1	0.684
sim_50	PRADA	23	258	1	242	0.52	1	0.684
sim_50	PRADA	24	256	1	244	0.51	1	0.675
sim_50	PRADA	26	254	1	246	0.51	1	0.675
sim_50	PRADA	27	253	1	247	0.51	1	0.675
sim_50	PRADA	28	252	1	248	0.50	1	0.667
sim_50	PRADA	30	251	1	249	0.50	1	0.667
sim_50	PRADA	31	250	1	250	0.50	1	0.667
sim_50	PRADA	32	248	1	252	0.50	1	0.667
sim_50	PRADA	33	247	1	253	0.49	1	0.658
sim_50	PRADA	36	245	1	255	0.49	1	0.658
sim_50	PRADA	39	244	1	256	0.49	1	0.658
sim_50	PRADA	41	242	1	258	0.48	1	0.649
sim_50	PRADA	44	241	1	259	0.48	1	0.649
sim_50	PRADA	45	240	1	260	0.48	1	0.649
sim_50	PRADA	46	237	1	263	0.47	1	0.639
sim_50	PRADA	50	236	1	264	0.47	1	0.639
sim_50	PRADA	51	235	1	265	0.47	1	0.639
sim_50	PRADA	55	233	1	267	0.47	1	0.639
sim_50	PRADA	56	232	1	268	0.46	1	0.630
sim_50	PRADA	58	231	1	269	0.46	1	0.630
sim_50	PRADA	60	230	1	270	0.46	1	0.630
sim_50	PRADA	65	229	1	271	0.46	1	0.630
sim_50	PRADA	67	227	1	273	0.45	1	0.621
sim_50	PRADA	69	226	1	274	0.45	1	0.621
sim_50	PRADA	71	224	1	276	0.45	1	0.621
sim_50	PRADA	74	223	1	277	0.45	1	0.621
sim_50	PRADA	75	221	1	279	0.44	1	0.611
sim_50	PRADA	77	220	1	280	0.44	1	0.611
sim_50	PRADA	78	219	1	281	0.44	1	0.611
sim_50	PRADA	79	218	1	282	0.44	1	0.611
sim_50	PRADA	81	216	1	284	0.43	1	0.601
sim_50	PRADA	83	215	1	285	0.43	1	0.601
sim_50	PRADA	84	214	1	286	0.43	1	0.601
sim_50	PRADA	85	213	1	287	0.43	1	0.601
sim_50	PRADA	86	212	1	288	0.42	1	0.592
sim_50	PRADA	89	209	1	291	0.42	1	0.592
sim_50	PRADA	90	208	1	292	0.42	1	0.592
sim_50	PRADA	93	207	1	293	0.41	1	0.582
sim_50	PRADA	94	205	1	295	0.41	1	0.582
sim_50	PRADA	96	203	1	297	0.41	1	0.582
sim_50	PRADA	100	202	1	298	0.40	1	0.571
sim_50	PRADA	102	201	1	299	0.40	1	0.571
sim_50	PRADA	103	200	1	300	0.40	1	0.571
sim_50	PRADA	107	198	1	302	0.40	0.99	0.570
sim_50	PRADA	109	197	1	303	0.39	0.99	0.560
sim_50	PRADA	111	196	1	304	0.39	0.99	0.560
sim_50	PRADA	120	195	1	305	0.39	0.99	0.560
sim_50	PRADA	121	194	1	306	0.39	0.99	0.560
sim_50	PRADA	122	193	1	307	0.39	0.99	0.560
sim_50	PRADA	126	192	1	308	0.38	0.99	0.549
sim_50	PRADA	133	191	1	309	0.38	0.99	0.549
sim_50	PRADA	140	190	1	310	0.38	0.99	0.549
sim_50	PRADA	141	189	1	311	0.38	0.99	0.549
sim_50	PRADA	142	188	1	312	0.38	0.99	0.549
sim_50	PRADA	145	187	1	313	0.37	0.99	0.539
sim_50	PRADA	146	186	1	314	0.37	0.99	0.539
sim_50	PRADA	150	185	1	315	0.37	0.99	0.539
sim_50	PRADA	157	183	1	317	0.37	0.99	0.539
sim_50	PRADA	158	182	1	318	0.36	0.99	0.528
sim_50	PRADA	161	181	1	319	0.36	0.99	0.528
sim_50	PRADA	168	180	1	320	0.36	0.99	0.528
sim_50	PRADA	169	179	1	321	0.36	0.99	0.528
sim_50	PRADA	174	177	1	323	0.35	0.99	0.517
sim_50	PRADA	187	176	1	324	0.35	0.99	0.517
sim_50	PRADA	188	175	1	325	0.35	0.99	0.517
sim_50	PRADA	190	174	1	326	0.35	0.99	0.517
sim_50	PRADA	191	173	1	327	0.35	0.99	0.517
sim_50	PRADA	198	172	1	328	0.34	0.99	0.506
sim_50	PRADA	199	171	1	329	0.34	0.99	0.506
sim_50	PRADA	201	170	1	330	0.34	0.99	0.506
sim_50	PRADA	205	169	1	331	0.34	0.99	0.506
sim_50	PRADA	207	168	1	332	0.34	0.99	0.506
sim_50	PRADA	213	167	1	333	0.33	0.99	0.495
sim_50	PRADA	219	166	1	334	0.33	0.99	0.495
sim_50	PRADA	240	165	1	335	0.33	0.99	0.495
sim_50	PRADA	243	164	1	336	0.33	0.99	0.495
sim_50	PRADA	250	163	1	337	0.33	0.99	0.495
sim_50	PRADA	262	162	1	338	0.32	0.99	0.484
sim_50	PRADA	270	161	1	339	0.32	0.99	0.484
sim_50	PRADA	276	159	1	341	0.32	0.99	0.484
sim_50	PRADA	277	158	1	342	0.32	0.99	0.484
sim_50	PRADA	279	157	1	343	0.31	0.99	0.472
sim_50	PRADA	288	156	1	344	0.31	0.99	0.472
sim_50	PRADA	293	155	1	345	0.31	0.99	0.472
sim_50	PRADA	296	154	1	346	0.31	0.99	0.472
sim_50	PRADA	309	153	1	347	0.31	0.99	0.472
sim_50	PRADA	314	152	1	348	0.30	0.99	0.460
sim_50	PRADA	323	151	1	349	0.30	0.99	0.460
sim_50	PRADA	372	150	1	350	0.30	0.99	0.460
sim_50	PRADA	380	149	1	351	0.30	0.99	0.460
sim_50	PRADA	383	148	1	352	0.30	0.99	0.460
sim_50	PRADA	411	147	1	353	0.29	0.99	0.449
sim_50	PRADA	423	146	1	354	0.29	0.99	0.449
sim_50	PRADA	424	145	1	355	0.29	0.99	0.449
sim_50	PRADA	433	144	1	356	0.29	0.99	0.449
sim_50	PRADA	467	143	1	357	0.29	0.99	0.449
sim_50	PRADA	471	142	1	358	0.28	0.99	0.437
sim_50	PRADA	484	141	1	359	0.28	0.99	0.437
sim_50	PRADA	505	140	1	360	0.28	0.99	0.437
sim_50	PRADA	518	139	1	361	0.28	0.99	0.437
sim_50	PRADA	525	138	1	362	0.28	0.99	0.437
sim_50	PRADA	535	137	1	363	0.27	0.99	0.424
sim_50	PRADA	540	136	1	364	0.27	0.99	0.424
sim_50	PRADA	549	135	1	365	0.27	0.99	0.424
sim_50	PRADA	557	134	1	366	0.27	0.99	0.424
sim_50	PRADA	558	133	1	367	0.27	0.99	0.424
sim_50	PRADA	560	132	1	368	0.26	0.99	0.412
sim_50	PRADA	591	131	1	369	0.26	0.99	0.412
sim_50	PRADA	609	130	1	370	0.26	0.99	0.412
sim_50	PRADA	619	129	1	371	0.26	0.99	0.412
sim_50	PRADA	629	128	1	372	0.26	0.99	0.412
sim_50	PRADA	635	127	1	373	0.25	0.99	0.399
sim_50	PRADA	637	125	1	375	0.25	0.99	0.399
sim_50	PRADA	645	124	1	376	0.25	0.99	0.399
sim_50	PRADA	651	123	1	377	0.25	0.99	0.399
sim_50	PRADA	658	122	1	378	0.24	0.99	0.386
sim_50	PRADA	674	121	1	379	0.24	0.99	0.386
sim_50	PRADA	679	120	1	380	0.24	0.99	0.386
sim_50	PRADA	682	119	1	381	0.24	0.99	0.386
sim_50	PRADA	687	118	1	382	0.24	0.99	0.386
sim_50	PRADA	694	117	1	383	0.23	0.99	0.373
sim_50	PRADA	698	116	1	384	0.23	0.99	0.373
sim_50	PRADA	700	115	1	385	0.23	0.99	0.373
sim_50	PRADA	749	114	1	386	0.23	0.99	0.373
sim_50	PRADA	842	113	1	387	0.23	0.99	0.373
sim_50	PRADA	989	112	1	388	0.22	0.99	0.360
sim_50	PRADA	1020	111	1	389	0.22	0.99	0.360
sim_50	PRADA	1067	110	1	390	0.22	0.99	0.360
sim_50	PRADA	1093	109	1	391	0.22	0.99	0.360
sim_50	PRADA	1106	108	1	392	0.22	0.99	0.360
sim_50	PRADA	1154	107	1	393	0.21	0.99	0.347
sim_50	PRADA	1160	106	1	394	0.21	0.99	0.347
sim_50	PRADA	1191	104	1	396	0.21	0.99	0.347
sim_50	PRADA	1193	103	1	397	0.21	0.99	0.347
sim_50	PRADA	1236	102	1	398	0.20	0.99	0.333
sim_50	PRADA	1245	101	1	399	0.20	0.99	0.333
sim_50	PRADA	1252	100	1	400	0.20	0.99	0.333
sim_50	PRADA	1264	99	1	401	0.20	0.99	0.333
sim_50	PRADA	1278	97	1	403	0.19	0.99	0.319
sim_50	PRADA	1294	96	1	404	0.19	0.99	0.319
sim_50	PRADA	1306	95	1	405	0.19	0.99	0.319
sim_50	PRADA	1313	94	1	406	0.19	0.99	0.319
sim_50	PRADA	1317	93	1	407	0.19	0.99	0.319
sim_50	PRADA	1353	92	1	408	0.18	0.99	0.305
sim_50	PRADA	1369	91	1	409	0.18	0.99	0.305
sim_50	PRADA	1383	90	1	410	0.18	0.99	0.305
sim_50	PRADA	1396	90	0	410	0.18	1	0.305
sim_50	PRADA	1422	89	0	411	0.18	1	0.305
sim_50	PRADA	1522	88	0	412	0.18	1	0.305
sim_50	PRADA	1592	87	0	413	0.17	1	0.291
sim_50	PRADA	1608	86	0	414	0.17	1	0.291
sim_50	PRADA	1700	85	0	415	0.17	1	0.291
sim_50	PRADA	1762	84	0	416	0.17	1	0.291
sim_50	PRADA	1873	83	0	417	0.17	1	0.291
sim_50	PRADA	1892	82	0	418	0.16	1	0.276
sim_50	PRADA	2027	81	0	419	0.16	1	0.276
sim_50	PRADA	2086	80	0	420	0.16	1	0.276
sim_50	PRADA	2106	79	0	421	0.16	1	0.276
sim_50	PRADA	2286	78	0	422	0.16	1	0.276
sim_50	PRADA	2311	77	0	423	0.15	1	0.261
sim_50	PRADA	2318	76	0	424	0.15	1	0.261
sim_50	PRADA	2340	75	0	425	0.15	1	0.261
sim_50	PRADA	2343	74	0	426	0.15	1	0.261
sim_50	PRADA	2414	73	0	427	0.15	1	0.261
sim_50	PRADA	2482	72	0	428	0.14	1	0.246
sim_50	PRADA	2541	71	0	429	0.14	1	0.246
sim_50	PRADA	2614	70	0	430	0.14	1	0.246
sim_50	PRADA	2720	69	0	431	0.14	1	0.246
sim_50	PRADA	2768	68	0	432	0.14	1	0.246
sim_50	PRADA	2797	67	0	433	0.13	1	0.230
sim_50	PRADA	2923	66	0	434	0.13	1	0.230
sim_50	PRADA	2926	65	0	435	0.13	1	0.230
sim_50	PRADA	2947	64	0	436	0.13	1	0.230
sim_50	PRADA	2983	63	0	437	0.13	1	0.230
sim_50	PRADA	3108	62	0	438	0.12	1	0.214
sim_50	PRADA	3244	61	0	439	0.12	1	0.214
sim_50	PRADA	3266	60	0	440	0.12	1	0.214
sim_50	PRADA	3277	59	0	441	0.12	1	0.214
sim_50	PRADA	3281	58	0	442	0.12	1	0.214
sim_50	PRADA	3492	57	0	443	0.11	1	0.198
sim_50	PRADA	3522	56	0	444	0.11	1	0.198
sim_50	PRADA	3635	55	0	445	0.11	1	0.198
sim_50	PRADA	3658	54	0	446	0.11	1	0.198
sim_50	PRADA	3692	53	0	447	0.11	1	0.198
sim_50	PRADA	3737	52	0	448	0.10	1	0.182
sim_50	PRADA	3769	51	0	449	0.10	1	0.182
sim_50	PRADA	3843	50	0	450	0.10	1	0.182
sim_50	PRADA	3847	49	0	451	0.10	1	0.182
sim_50	PRADA	3853	48	0	452	0.10	1	0.182
sim_50	PRADA	3870	47	0	453	0.09	1	0.165
sim_50	PRADA	3950	46	0	454	0.09	1	0.165
sim_50	PRADA	4048	45	0	455	0.09	1	0.165
sim_50	PRADA	4080	44	0	456	0.09	1	0.165
sim_50	PRADA	4097	43	0	457	0.09	1	0.165
sim_50	PRADA	4175	42	0	458	0.08	1	0.148
sim_50	PRADA	4187	41	0	459	0.08	1	0.148
sim_50	PRADA	4205	40	0	460	0.08	1	0.148
sim_50	PRADA	4459	39	0	461	0.08	1	0.148
sim_50	PRADA	4520	38	0	462	0.08	1	0.148
sim_50	PRADA	4707	37	0	463	0.07	1	0.131
sim_50	PRADA	4725	36	0	464	0.07	1	0.131
sim_50	PRADA	5139	35	0	465	0.07	1	0.131
sim_50	PRADA	5207	34	0	466	0.07	1	0.131
sim_50	PRADA	5283	33	0	467	0.07	1	0.131
sim_50	PRADA	5360	32	0	468	0.06	1	0.113
sim_50	PRADA	5576	31	0	469	0.06	1	0.113
sim_50	PRADA	5672	30	0	470	0.06	1	0.113
sim_50	PRADA	5746	29	0	471	0.06	1	0.113
sim_50	PRADA	6331	28	0	472	0.06	1	0.113
