data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_101	ChimPipe	2527	5	0	495	0.01	1	0.020
sim_101	ChimPipe	2668	4	0	496	0.01	1	0.020
sim_101	ChimPipe	2747	3	0	497	0.01	1	0.020
sim_101	ChimPipe	2802	2	0	498	0.00	1	0.000
sim_101	STAR-Fusion	2	455	8	45	0.91	0.98	0.944
sim_101	STAR-Fusion	3	445	7	55	0.89	0.98	0.933
sim_101	STAR-Fusion	4	420	6	80	0.84	0.99	0.909
sim_101	STAR-Fusion	5	408	6	92	0.82	0.99	0.897
sim_101	STAR-Fusion	6	395	6	105	0.79	0.99	0.879
sim_101	STAR-Fusion	7	383	6	117	0.77	0.98	0.862
sim_101	STAR-Fusion	8	378	6	122	0.76	0.98	0.856
sim_101	STAR-Fusion	9	369	6	131	0.74	0.98	0.843
sim_101	STAR-Fusion	10	358	6	142	0.72	0.98	0.830
sim_101	STAR-Fusion	11	349	5	151	0.70	0.99	0.820
sim_101	STAR-Fusion	12	339	4	161	0.68	0.99	0.806
sim_101	STAR-Fusion	13	333	4	167	0.67	0.99	0.799
sim_101	STAR-Fusion	14	328	4	172	0.66	0.99	0.792
sim_101	STAR-Fusion	15	324	4	176	0.65	0.99	0.785
sim_101	STAR-Fusion	16	320	4	180	0.64	0.99	0.777
sim_101	STAR-Fusion	17	319	4	181	0.64	0.99	0.777
sim_101	STAR-Fusion	18	315	4	185	0.63	0.99	0.770
sim_101	STAR-Fusion	19	310	4	190	0.62	0.99	0.762
sim_101	STAR-Fusion	20	305	4	195	0.61	0.99	0.755
sim_101	STAR-Fusion	21	303	4	197	0.61	0.99	0.755
sim_101	STAR-Fusion	22	300	4	200	0.60	0.99	0.747
sim_101	STAR-Fusion	23	297	4	203	0.59	0.99	0.739
sim_101	STAR-Fusion	24	294	4	206	0.59	0.99	0.739
sim_101	STAR-Fusion	25	291	4	209	0.58	0.99	0.731
sim_101	STAR-Fusion	27	288	4	212	0.58	0.99	0.731
sim_101	STAR-Fusion	28	286	4	214	0.57	0.99	0.723
sim_101	STAR-Fusion	29	285	4	215	0.57	0.99	0.723
sim_101	STAR-Fusion	30	282	4	218	0.56	0.99	0.715
sim_101	STAR-Fusion	31	277	4	223	0.55	0.99	0.707
sim_101	STAR-Fusion	32	273	4	227	0.55	0.99	0.707
sim_101	STAR-Fusion	33	270	4	230	0.54	0.99	0.699
sim_101	STAR-Fusion	35	269	4	231	0.54	0.99	0.699
sim_101	STAR-Fusion	36	265	4	235	0.53	0.99	0.690
sim_101	STAR-Fusion	37	263	4	237	0.53	0.99	0.690
sim_101	STAR-Fusion	38	260	4	240	0.52	0.98	0.679
sim_101	STAR-Fusion	39	258	4	242	0.52	0.98	0.679
sim_101	STAR-Fusion	41	256	4	244	0.51	0.98	0.671
sim_101	STAR-Fusion	42	254	3	246	0.51	0.99	0.673
sim_101	STAR-Fusion	43	252	3	248	0.50	0.99	0.664
sim_101	STAR-Fusion	44	248	3	252	0.50	0.99	0.664
sim_101	STAR-Fusion	47	246	3	254	0.49	0.99	0.656
sim_101	STAR-Fusion	48	246	2	254	0.49	0.99	0.656
sim_101	STAR-Fusion	50	243	2	257	0.49	0.99	0.656
sim_101	STAR-Fusion	51	242	2	258	0.48	0.99	0.647
sim_101	STAR-Fusion	53	241	2	259	0.48	0.99	0.647
sim_101	STAR-Fusion	54	240	2	260	0.48	0.99	0.647
sim_101	STAR-Fusion	55	237	2	263	0.47	0.99	0.637
sim_101	STAR-Fusion	56	233	2	267	0.47	0.99	0.637
sim_101	STAR-Fusion	59	232	2	268	0.46	0.99	0.628
sim_101	STAR-Fusion	61	230	2	270	0.46	0.99	0.628
sim_101	STAR-Fusion	62	229	2	271	0.46	0.99	0.628
sim_101	STAR-Fusion	63	227	2	273	0.45	0.99	0.619
sim_101	STAR-Fusion	66	225	2	275	0.45	0.99	0.619
sim_101	STAR-Fusion	67	224	2	276	0.45	0.99	0.619
sim_101	STAR-Fusion	69	222	2	278	0.44	0.99	0.609
sim_101	STAR-Fusion	71	220	2	280	0.44	0.99	0.609
sim_101	STAR-Fusion	72	216	2	284	0.43	0.99	0.600
sim_101	STAR-Fusion	73	214	2	286	0.43	0.99	0.600
sim_101	STAR-Fusion	75	213	2	287	0.43	0.99	0.600
sim_101	STAR-Fusion	76	212	2	288	0.42	0.99	0.590
sim_101	STAR-Fusion	80	211	2	289	0.42	0.99	0.590
sim_101	STAR-Fusion	81	210	2	290	0.42	0.99	0.590
sim_101	STAR-Fusion	83	207	2	293	0.41	0.99	0.580
sim_101	STAR-Fusion	88	205	2	295	0.41	0.99	0.580
sim_101	STAR-Fusion	92	202	2	298	0.40	0.99	0.570
sim_101	STAR-Fusion	93	199	2	301	0.40	0.99	0.570
sim_101	STAR-Fusion	100	198	2	302	0.40	0.99	0.570
sim_101	STAR-Fusion	101	197	2	303	0.39	0.99	0.560
sim_101	STAR-Fusion	102	195	2	305	0.39	0.99	0.560
sim_101	STAR-Fusion	103	194	2	306	0.39	0.99	0.560
sim_101	STAR-Fusion	108	193	2	307	0.39	0.99	0.560
sim_101	STAR-Fusion	112	190	2	310	0.38	0.99	0.549
sim_101	STAR-Fusion	113	189	2	311	0.38	0.99	0.549
sim_101	STAR-Fusion	114	187	2	313	0.37	0.99	0.539
sim_101	STAR-Fusion	116	186	2	314	0.37	0.99	0.539
sim_101	STAR-Fusion	118	185	2	315	0.37	0.99	0.539
sim_101	STAR-Fusion	119	183	2	317	0.37	0.99	0.539
sim_101	STAR-Fusion	123	182	2	318	0.36	0.99	0.528
sim_101	STAR-Fusion	124	181	2	319	0.36	0.99	0.528
sim_101	STAR-Fusion	126	180	2	320	0.36	0.99	0.528
sim_101	STAR-Fusion	127	179	2	321	0.36	0.99	0.528
sim_101	STAR-Fusion	130	177	2	323	0.35	0.99	0.517
sim_101	STAR-Fusion	132	175	2	325	0.35	0.99	0.517
sim_101	STAR-Fusion	140	174	2	326	0.35	0.99	0.517
sim_101	STAR-Fusion	142	173	2	327	0.35	0.99	0.517
sim_101	STAR-Fusion	144	172	2	328	0.34	0.99	0.506
sim_101	STAR-Fusion	145	171	2	329	0.34	0.99	0.506
sim_101	STAR-Fusion	148	169	2	331	0.34	0.99	0.506
sim_101	STAR-Fusion	149	168	2	332	0.34	0.99	0.506
sim_101	STAR-Fusion	153	166	2	334	0.33	0.99	0.495
sim_101	STAR-Fusion	154	165	2	335	0.33	0.99	0.495
sim_101	STAR-Fusion	156	164	2	336	0.33	0.99	0.495
sim_101	STAR-Fusion	158	163	2	337	0.33	0.99	0.495
sim_101	STAR-Fusion	167	162	2	338	0.32	0.99	0.484
sim_101	STAR-Fusion	171	161	2	339	0.32	0.99	0.484
sim_101	STAR-Fusion	172	160	2	340	0.32	0.99	0.484
sim_101	STAR-Fusion	173	159	2	341	0.32	0.99	0.484
sim_101	STAR-Fusion	177	157	2	343	0.31	0.99	0.472
sim_101	STAR-Fusion	178	155	1	345	0.31	0.99	0.472
sim_101	STAR-Fusion	182	154	1	346	0.31	0.99	0.472
sim_101	STAR-Fusion	185	152	1	348	0.30	0.99	0.460
sim_101	STAR-Fusion	186	151	1	349	0.30	0.99	0.460
sim_101	STAR-Fusion	192	150	1	350	0.30	0.99	0.460
sim_101	STAR-Fusion	195	149	1	351	0.30	0.99	0.460
sim_101	STAR-Fusion	213	148	1	352	0.30	0.99	0.460
sim_101	STAR-Fusion	214	147	1	353	0.29	0.99	0.449
sim_101	STAR-Fusion	216	146	1	354	0.29	0.99	0.449
sim_101	STAR-Fusion	217	145	1	355	0.29	0.99	0.449
sim_101	STAR-Fusion	218	144	1	356	0.29	0.99	0.449
sim_101	STAR-Fusion	220	143	1	357	0.29	0.99	0.449
sim_101	STAR-Fusion	224	140	1	360	0.28	0.99	0.437
sim_101	STAR-Fusion	228	139	1	361	0.28	0.99	0.437
sim_101	STAR-Fusion	232	138	1	362	0.28	0.99	0.437
sim_101	STAR-Fusion	237	136	1	364	0.27	0.99	0.424
sim_101	STAR-Fusion	240	135	1	365	0.27	0.99	0.424
sim_101	STAR-Fusion	242	134	1	366	0.27	0.99	0.424
sim_101	STAR-Fusion	248	133	1	367	0.27	0.99	0.424
sim_101	STAR-Fusion	250	132	1	368	0.26	0.99	0.412
sim_101	STAR-Fusion	251	131	1	369	0.26	0.99	0.412
sim_101	STAR-Fusion	255	130	1	370	0.26	0.99	0.412
sim_101	STAR-Fusion	260	129	1	371	0.26	0.99	0.412
sim_101	STAR-Fusion	283	128	1	372	0.26	0.99	0.412
sim_101	STAR-Fusion	284	127	1	373	0.25	0.99	0.399
sim_101	STAR-Fusion	285	126	1	374	0.25	0.99	0.399
sim_101	STAR-Fusion	286	125	1	375	0.25	0.99	0.399
sim_101	STAR-Fusion	293	124	1	376	0.25	0.99	0.399
sim_101	STAR-Fusion	294	123	1	377	0.25	0.99	0.399
sim_101	STAR-Fusion	299	122	1	378	0.24	0.99	0.386
sim_101	STAR-Fusion	308	121	1	379	0.24	0.99	0.386
sim_101	STAR-Fusion	310	120	1	380	0.24	0.99	0.386
sim_101	STAR-Fusion	313	119	1	381	0.24	0.99	0.386
sim_101	STAR-Fusion	315	118	1	382	0.24	0.99	0.386
sim_101	STAR-Fusion	316	117	1	383	0.23	0.99	0.373
sim_101	STAR-Fusion	329	116	1	384	0.23	0.99	0.373
sim_101	STAR-Fusion	333	114	1	386	0.23	0.99	0.373
sim_101	STAR-Fusion	339	112	1	388	0.22	0.99	0.360
sim_101	STAR-Fusion	344	111	1	389	0.22	0.99	0.360
sim_101	STAR-Fusion	346	109	1	391	0.22	0.99	0.360
sim_101	STAR-Fusion	354	108	1	392	0.22	0.99	0.360
sim_101	STAR-Fusion	357	107	1	393	0.21	0.99	0.347
sim_101	STAR-Fusion	360	106	1	394	0.21	0.99	0.347
sim_101	STAR-Fusion	363	105	1	395	0.21	0.99	0.347
sim_101	STAR-Fusion	372	104	1	396	0.21	0.99	0.347
sim_101	STAR-Fusion	385	103	1	397	0.21	0.99	0.347
sim_101	STAR-Fusion	390	101	1	399	0.20	0.99	0.333
sim_101	STAR-Fusion	395	100	1	400	0.20	0.99	0.333
sim_101	STAR-Fusion	404	99	1	401	0.20	0.99	0.333
sim_101	STAR-Fusion	405	98	1	402	0.20	0.99	0.333
sim_101	STAR-Fusion	410	97	1	403	0.19	0.99	0.319
sim_101	STAR-Fusion	419	96	1	404	0.19	0.99	0.319
sim_101	STAR-Fusion	422	95	1	405	0.19	0.99	0.319
sim_101	STAR-Fusion	427	94	1	406	0.19	0.99	0.319
sim_101	STAR-Fusion	430	93	1	407	0.19	0.99	0.319
sim_101	STAR-Fusion	432	92	1	408	0.18	0.99	0.305
sim_101	STAR-Fusion	437	91	1	409	0.18	0.99	0.305
sim_101	STAR-Fusion	440	90	1	410	0.18	0.99	0.305
sim_101	STAR-Fusion	444	89	1	411	0.18	0.99	0.305
sim_101	STAR-Fusion	455	88	1	412	0.18	0.99	0.305
sim_101	STAR-Fusion	459	87	1	413	0.17	0.99	0.290
sim_101	STAR-Fusion	467	86	1	414	0.17	0.99	0.290
sim_101	STAR-Fusion	475	85	1	415	0.17	0.99	0.290
sim_101	STAR-Fusion	487	83	1	417	0.17	0.99	0.290
sim_101	STAR-Fusion	507	82	1	418	0.16	0.99	0.275
sim_101	STAR-Fusion	509	82	0	418	0.16	1	0.276
sim_101	STAR-Fusion	513	80	0	420	0.16	1	0.276
sim_101	STAR-Fusion	551	79	0	421	0.16	1	0.276
sim_101	STAR-Fusion	561	78	0	422	0.16	1	0.276
sim_101	STAR-Fusion	564	77	0	423	0.15	1	0.261
sim_101	STAR-Fusion	574	76	0	424	0.15	1	0.261
sim_101	STAR-Fusion	576	75	0	425	0.15	1	0.261
sim_101	STAR-Fusion	588	74	0	426	0.15	1	0.261
sim_101	STAR-Fusion	605	73	0	427	0.15	1	0.261
sim_101	STAR-Fusion	610	72	0	428	0.14	1	0.246
sim_101	STAR-Fusion	613	71	0	429	0.14	1	0.246
sim_101	STAR-Fusion	615	70	0	430	0.14	1	0.246
sim_101	STAR-Fusion	618	68	0	432	0.14	1	0.246
sim_101	STAR-Fusion	626	67	0	433	0.13	1	0.230
sim_101	STAR-Fusion	631	66	0	434	0.13	1	0.230
sim_101	STAR-Fusion	636	65	0	435	0.13	1	0.230
sim_101	STAR-Fusion	658	64	0	436	0.13	1	0.230
sim_101	STAR-Fusion	667	63	0	437	0.13	1	0.230
sim_101	STAR-Fusion	670	62	0	438	0.12	1	0.214
sim_101	STAR-Fusion	683	60	0	440	0.12	1	0.214
sim_101	STAR-Fusion	725	59	0	441	0.12	1	0.214
sim_101	STAR-Fusion	728	58	0	442	0.12	1	0.214
sim_101	STAR-Fusion	760	57	0	443	0.11	1	0.198
sim_101	STAR-Fusion	766	56	0	444	0.11	1	0.198
sim_101	STAR-Fusion	796	55	0	445	0.11	1	0.198
sim_101	STAR-Fusion	827	54	0	446	0.11	1	0.198
sim_101	STAR-Fusion	844	53	0	447	0.11	1	0.198
sim_101	STAR-Fusion	849	52	0	448	0.10	1	0.182
sim_101	STAR-Fusion	868	51	0	449	0.10	1	0.182
sim_101	STAR-Fusion	876	50	0	450	0.10	1	0.182
sim_101	STAR-Fusion	884	49	0	451	0.10	1	0.182
sim_101	STAR-Fusion	915	48	0	452	0.10	1	0.182
sim_101	STAR-Fusion	929	47	0	453	0.09	1	0.165
sim_101	STAR-Fusion	940	46	0	454	0.09	1	0.165
sim_101	STAR-Fusion	956	45	0	455	0.09	1	0.165
sim_101	STAR-Fusion	985	44	0	456	0.09	1	0.165
sim_101	STAR-Fusion	992	43	0	457	0.09	1	0.165
sim_101	STAR-Fusion	994	42	0	458	0.08	1	0.148
sim_101	STAR-Fusion	1003	41	0	459	0.08	1	0.148
sim_101	STAR-Fusion	1006	40	0	460	0.08	1	0.148
sim_101	STAR-Fusion	1025	39	0	461	0.08	1	0.148
sim_101	STAR-Fusion	1056	37	0	463	0.07	1	0.131
sim_101	STAR-Fusion	1074	36	0	464	0.07	1	0.131
sim_101	STAR-Fusion	1075	35	0	465	0.07	1	0.131
sim_101	STAR-Fusion	1081	34	0	466	0.07	1	0.131
sim_101	STAR-Fusion	1082	33	0	467	0.07	1	0.131
sim_101	STAR-Fusion	1086	32	0	468	0.06	1	0.113
sim_101	STAR-Fusion	1109	31	0	469	0.06	1	0.113
sim_101	STAR-Fusion	1144	30	0	470	0.06	1	0.113
sim_101	STAR-Fusion	1182	29	0	471	0.06	1	0.113
sim_101	STAR-Fusion	1190	28	0	472	0.06	1	0.113
sim_101	STAR-Fusion	1208	27	0	473	0.05	1	0.095
sim_101	STAR-Fusion	1216	26	0	474	0.05	1	0.095
sim_101	STAR-Fusion	1223	25	0	475	0.05	1	0.095
sim_101	STAR-Fusion	1228	24	0	476	0.05	1	0.095
sim_101	STAR-Fusion	1258	23	0	477	0.05	1	0.095
sim_101	STAR-Fusion	1264	22	0	478	0.04	1	0.077
sim_101	STAR-Fusion	1276	21	0	479	0.04	1	0.077
sim_101	STAR-Fusion	1287	20	0	480	0.04	1	0.077
sim_101	STAR-Fusion	1289	19	0	481	0.04	1	0.077
sim_101	STAR-Fusion	1324	18	0	482	0.04	1	0.077
sim_101	STAR-Fusion	1329	17	0	483	0.03	1	0.058
sim_101	STAR-Fusion	1353	16	0	484	0.03	1	0.058
sim_101	STAR-Fusion	1362	15	0	485	0.03	1	0.058
sim_101	STAR-Fusion	1394	14	0	486	0.03	1	0.058
sim_101	STAR-Fusion	1445	13	0	487	0.03	1	0.058
sim_101	STAR-Fusion	1447	12	0	488	0.02	1	0.039
sim_101	STAR-Fusion	1464	11	0	489	0.02	1	0.039
sim_101	STAR-Fusion	1573	10	0	490	0.02	1	0.039
sim_101	STAR-Fusion	1589	9	0	491	0.02	1	0.039
sim_101	STAR-Fusion	1604	8	0	492	0.02	1	0.039
sim_101	STAR-Fusion	1619	7	0	493	0.01	1	0.020
sim_101	STAR-Fusion	1671	6	0	494	0.01	1	0.020
sim_101	STAR-Fusion	1711	5	0	495	0.01	1	0.020
sim_101	STAR-Fusion	1734	4	0	496	0.01	1	0.020
sim_101	STAR-Fusion	1736	3	0	497	0.01	1	0.020
sim_101	STAR-Fusion	1842	2	0	498	0.00	1	0.000
sim_101	JAFFA-Assembly	3	329	63	171	0.66	0.84	0.739
sim_101	JAFFA-Assembly	4	328	61	172	0.66	0.84	0.739
sim_101	JAFFA-Assembly	5	326	54	174	0.65	0.86	0.740
sim_101	JAFFA-Assembly	6	324	48	176	0.65	0.87	0.744
sim_101	JAFFA-Assembly	7	322	43	178	0.64	0.88	0.741
sim_101	JAFFA-Assembly	8	321	39	179	0.64	0.89	0.745
sim_101	JAFFA-Assembly	9	320	38	180	0.64	0.89	0.745
sim_101	JAFFA-Assembly	10	318	36	182	0.64	0.9	0.748
sim_101	JAFFA-Assembly	11	318	35	182	0.64	0.9	0.748
sim_101	JAFFA-Assembly	12	313	33	187	0.63	0.9	0.741
sim_101	JAFFA-Assembly	13	311	32	189	0.62	0.91	0.738
sim_101	JAFFA-Assembly	14	308	29	192	0.62	0.91	0.738
sim_101	JAFFA-Assembly	15	307	29	193	0.61	0.91	0.730
sim_101	JAFFA-Assembly	16	305	27	195	0.61	0.92	0.734
sim_101	JAFFA-Assembly	17	300	25	200	0.60	0.92	0.726
sim_101	JAFFA-Assembly	18	297	25	203	0.59	0.92	0.719
sim_101	JAFFA-Assembly	19	294	24	206	0.59	0.92	0.719
sim_101	JAFFA-Assembly	20	290	24	210	0.58	0.92	0.711
sim_101	JAFFA-Assembly	21	285	24	215	0.57	0.92	0.704
sim_101	JAFFA-Assembly	22	284	24	216	0.57	0.92	0.704
sim_101	JAFFA-Assembly	23	284	23	216	0.57	0.93	0.707
sim_101	JAFFA-Assembly	24	281	22	219	0.56	0.93	0.699
sim_101	JAFFA-Assembly	25	276	19	224	0.55	0.94	0.694
sim_101	JAFFA-Assembly	26	275	18	225	0.55	0.94	0.694
sim_101	JAFFA-Assembly	27	273	16	227	0.55	0.94	0.694
sim_101	JAFFA-Assembly	28	270	16	230	0.54	0.94	0.686
sim_101	JAFFA-Assembly	29	266	16	234	0.53	0.94	0.678
sim_101	JAFFA-Assembly	30	261	16	239	0.52	0.94	0.670
sim_101	JAFFA-Assembly	31	260	16	240	0.52	0.94	0.670
sim_101	JAFFA-Assembly	32	258	14	242	0.52	0.95	0.672
sim_101	JAFFA-Assembly	33	255	12	245	0.51	0.96	0.666
sim_101	JAFFA-Assembly	34	253	11	247	0.51	0.96	0.666
sim_101	JAFFA-Assembly	35	250	10	250	0.50	0.96	0.658
sim_101	JAFFA-Assembly	37	247	10	253	0.49	0.96	0.649
sim_101	JAFFA-Assembly	38	245	10	255	0.49	0.96	0.649
sim_101	JAFFA-Assembly	39	244	10	256	0.49	0.96	0.649
sim_101	JAFFA-Assembly	40	242	10	258	0.48	0.96	0.640
sim_101	JAFFA-Assembly	41	239	10	261	0.48	0.96	0.640
sim_101	JAFFA-Assembly	42	237	10	263	0.47	0.96	0.631
sim_101	JAFFA-Assembly	43	236	10	264	0.47	0.96	0.631
sim_101	JAFFA-Assembly	44	235	10	265	0.47	0.96	0.631
sim_101	JAFFA-Assembly	45	232	10	268	0.46	0.96	0.622
sim_101	JAFFA-Assembly	46	230	10	270	0.46	0.96	0.622
sim_101	JAFFA-Assembly	47	229	9	271	0.46	0.96	0.622
sim_101	JAFFA-Assembly	48	228	9	272	0.46	0.96	0.622
sim_101	JAFFA-Assembly	50	227	9	273	0.45	0.96	0.613
sim_101	JAFFA-Assembly	51	226	9	274	0.45	0.96	0.613
sim_101	JAFFA-Assembly	52	225	9	275	0.45	0.96	0.613
sim_101	JAFFA-Assembly	53	224	9	276	0.45	0.96	0.613
sim_101	JAFFA-Assembly	54	223	9	277	0.45	0.96	0.613
sim_101	JAFFA-Assembly	59	219	9	281	0.44	0.96	0.603
sim_101	JAFFA-Assembly	60	217	9	283	0.43	0.96	0.594
sim_101	JAFFA-Assembly	61	215	9	285	0.43	0.96	0.594
sim_101	JAFFA-Assembly	62	214	9	286	0.43	0.96	0.594
sim_101	JAFFA-Assembly	63	213	8	287	0.43	0.96	0.594
sim_101	JAFFA-Assembly	64	211	8	289	0.42	0.96	0.584
sim_101	JAFFA-Assembly	67	210	8	290	0.42	0.96	0.584
sim_101	JAFFA-Assembly	68	207	8	293	0.41	0.96	0.575
sim_101	JAFFA-Assembly	70	205	8	295	0.41	0.96	0.575
sim_101	JAFFA-Assembly	72	203	8	297	0.41	0.96	0.575
sim_101	JAFFA-Assembly	73	201	8	299	0.40	0.96	0.565
sim_101	JAFFA-Assembly	74	200	7	300	0.40	0.97	0.566
sim_101	JAFFA-Assembly	75	199	7	301	0.40	0.97	0.566
sim_101	JAFFA-Assembly	76	197	7	303	0.39	0.97	0.556
sim_101	JAFFA-Assembly	77	196	7	304	0.39	0.97	0.556
sim_101	JAFFA-Assembly	80	195	7	305	0.39	0.97	0.556
sim_101	JAFFA-Assembly	81	194	7	306	0.39	0.97	0.556
sim_101	JAFFA-Assembly	82	193	7	307	0.39	0.96	0.555
sim_101	JAFFA-Assembly	84	192	7	308	0.38	0.96	0.544
sim_101	JAFFA-Assembly	87	191	7	309	0.38	0.96	0.544
sim_101	JAFFA-Assembly	90	190	7	310	0.38	0.96	0.544
sim_101	JAFFA-Assembly	91	189	7	311	0.38	0.96	0.544
sim_101	JAFFA-Assembly	93	188	7	312	0.38	0.96	0.544
sim_101	JAFFA-Assembly	95	187	7	313	0.37	0.96	0.534
sim_101	JAFFA-Assembly	96	186	6	314	0.37	0.97	0.536
sim_101	JAFFA-Assembly	97	185	6	315	0.37	0.97	0.536
sim_101	JAFFA-Assembly	103	184	6	316	0.37	0.97	0.536
sim_101	JAFFA-Assembly	105	183	6	317	0.37	0.97	0.536
sim_101	JAFFA-Assembly	107	182	6	318	0.36	0.97	0.525
sim_101	JAFFA-Assembly	108	181	6	319	0.36	0.97	0.525
sim_101	JAFFA-Assembly	109	180	6	320	0.36	0.97	0.525
sim_101	JAFFA-Assembly	112	179	6	321	0.36	0.97	0.525
sim_101	JAFFA-Assembly	116	178	6	322	0.36	0.97	0.525
sim_101	JAFFA-Assembly	120	177	6	323	0.35	0.97	0.514
sim_101	JAFFA-Assembly	121	176	6	324	0.35	0.97	0.514
sim_101	JAFFA-Assembly	122	175	6	325	0.35	0.97	0.514
sim_101	JAFFA-Assembly	123	173	6	327	0.35	0.97	0.514
sim_101	JAFFA-Assembly	124	171	6	329	0.34	0.97	0.504
sim_101	JAFFA-Assembly	125	170	6	330	0.34	0.97	0.504
sim_101	JAFFA-Assembly	127	169	6	331	0.34	0.97	0.504
sim_101	JAFFA-Assembly	129	168	6	332	0.34	0.97	0.504
sim_101	JAFFA-Assembly	132	167	6	333	0.33	0.97	0.492
sim_101	JAFFA-Assembly	135	166	6	334	0.33	0.97	0.492
sim_101	JAFFA-Assembly	140	165	5	335	0.33	0.97	0.492
sim_101	JAFFA-Assembly	141	164	5	336	0.33	0.97	0.492
sim_101	JAFFA-Assembly	142	164	4	336	0.33	0.98	0.494
sim_101	JAFFA-Assembly	144	163	4	337	0.33	0.98	0.494
sim_101	JAFFA-Assembly	150	162	4	338	0.32	0.98	0.482
sim_101	JAFFA-Assembly	152	161	4	339	0.32	0.98	0.482
sim_101	JAFFA-Assembly	153	159	4	341	0.32	0.98	0.482
sim_101	JAFFA-Assembly	154	158	4	342	0.32	0.98	0.482
sim_101	JAFFA-Assembly	155	156	4	344	0.31	0.97	0.470
sim_101	JAFFA-Assembly	157	154	4	346	0.31	0.97	0.470
sim_101	JAFFA-Assembly	160	153	4	347	0.31	0.97	0.470
sim_101	JAFFA-Assembly	161	152	4	348	0.30	0.97	0.458
sim_101	JAFFA-Assembly	162	151	4	349	0.30	0.97	0.458
sim_101	JAFFA-Assembly	167	150	4	350	0.30	0.97	0.458
sim_101	JAFFA-Assembly	168	150	3	350	0.30	0.98	0.459
sim_101	JAFFA-Assembly	170	149	3	351	0.30	0.98	0.459
sim_101	JAFFA-Assembly	176	148	3	352	0.30	0.98	0.459
sim_101	JAFFA-Assembly	177	146	3	354	0.29	0.98	0.448
sim_101	JAFFA-Assembly	178	145	3	355	0.29	0.98	0.448
sim_101	JAFFA-Assembly	183	142	3	358	0.28	0.98	0.436
sim_101	JAFFA-Assembly	193	140	3	360	0.28	0.98	0.436
sim_101	JAFFA-Assembly	196	139	3	361	0.28	0.98	0.436
sim_101	JAFFA-Assembly	200	138	3	362	0.28	0.98	0.436
sim_101	JAFFA-Assembly	205	137	3	363	0.27	0.98	0.423
sim_101	JAFFA-Assembly	206	136	3	364	0.27	0.98	0.423
sim_101	JAFFA-Assembly	208	135	3	365	0.27	0.98	0.423
sim_101	JAFFA-Assembly	212	134	3	366	0.27	0.98	0.423
sim_101	JAFFA-Assembly	213	133	3	367	0.27	0.98	0.423
sim_101	JAFFA-Assembly	229	131	3	369	0.26	0.98	0.411
sim_101	JAFFA-Assembly	237	130	3	370	0.26	0.98	0.411
sim_101	JAFFA-Assembly	244	129	3	371	0.26	0.98	0.411
sim_101	JAFFA-Assembly	246	128	3	372	0.26	0.98	0.411
sim_101	JAFFA-Assembly	248	127	2	373	0.25	0.98	0.398
sim_101	JAFFA-Assembly	251	126	2	374	0.25	0.98	0.398
sim_101	JAFFA-Assembly	255	126	1	374	0.25	0.99	0.399
sim_101	JAFFA-Assembly	257	125	1	375	0.25	0.99	0.399
sim_101	JAFFA-Assembly	273	124	1	376	0.25	0.99	0.399
sim_101	JAFFA-Assembly	275	123	1	377	0.25	0.99	0.399
sim_101	JAFFA-Assembly	279	122	1	378	0.24	0.99	0.386
sim_101	JAFFA-Assembly	285	121	1	379	0.24	0.99	0.386
sim_101	JAFFA-Assembly	289	120	1	380	0.24	0.99	0.386
sim_101	JAFFA-Assembly	326	119	1	381	0.24	0.99	0.386
sim_101	JAFFA-Assembly	330	118	1	382	0.24	0.99	0.386
sim_101	JAFFA-Assembly	331	117	1	383	0.23	0.99	0.373
sim_101	JAFFA-Assembly	342	116	1	384	0.23	0.99	0.373
sim_101	JAFFA-Assembly	350	115	1	385	0.23	0.99	0.373
sim_101	JAFFA-Assembly	360	114	1	386	0.23	0.99	0.373
sim_101	JAFFA-Assembly	362	113	1	387	0.23	0.99	0.373
sim_101	JAFFA-Assembly	371	112	1	388	0.22	0.99	0.360
sim_101	JAFFA-Assembly	373	111	1	389	0.22	0.99	0.360
sim_101	JAFFA-Assembly	380	110	1	390	0.22	0.99	0.360
sim_101	JAFFA-Assembly	381	109	1	391	0.22	0.99	0.360
sim_101	JAFFA-Assembly	383	108	1	392	0.22	0.99	0.360
sim_101	JAFFA-Assembly	391	107	1	393	0.21	0.99	0.347
sim_101	JAFFA-Assembly	394	106	1	394	0.21	0.99	0.347
sim_101	JAFFA-Assembly	413	105	1	395	0.21	0.99	0.347
sim_101	JAFFA-Assembly	418	104	1	396	0.21	0.99	0.347
sim_101	JAFFA-Assembly	422	103	1	397	0.21	0.99	0.347
sim_101	JAFFA-Assembly	427	102	1	398	0.20	0.99	0.333
sim_101	JAFFA-Assembly	428	101	1	399	0.20	0.99	0.333
sim_101	JAFFA-Assembly	430	100	1	400	0.20	0.99	0.333
sim_101	JAFFA-Assembly	439	99	1	401	0.20	0.99	0.333
sim_101	JAFFA-Assembly	455	99	0	401	0.20	1	0.333
sim_101	JAFFA-Assembly	456	98	0	402	0.20	1	0.333
sim_101	JAFFA-Assembly	457	97	0	403	0.19	1	0.319
sim_101	JAFFA-Assembly	461	96	0	404	0.19	1	0.319
sim_101	JAFFA-Assembly	470	95	0	405	0.19	1	0.319
sim_101	JAFFA-Assembly	471	94	0	406	0.19	1	0.319
