#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
42658	16	20873430	[20873428,20873641]	6	73107951	[73107948,73108052]	2	5	DCUN1D3	RIMS1	inter-chromosomal
49209	4	170508710	[170508710,170508764]	18	28909855	[28909855,28909999]	4	4	NEK1	DSG1	inter-chromosomal
26915	X	86888911	[86888750,86888911]	12	49952512	[49952302,49952512]	2	5	KLHL4	MCRS1	inter-chromosomal
3889	14	71492834	[71492834,71492880]	1	45117066	[45117050,45117070]	14	0	PCNX	RNF220	inter-chromosomal
22492	2	211540564	[211540452,211540564]	11	67232571	[67232527,67232571]	2	5	CPS1	TMEM134	inter-chromosomal
10319	16	9197109	[9196893,9197109]	1	192545898	[192545898,192545965]	2	5	C16orf72	RGS1	inter-chromosomal
27148	16	12061427	[12061425,12061472]	12	52866982	[52866984,52866999]	12	0	TNFRSF17	KRT6C	inter-chromosomal
8820	1	156526325	[156526324,156526370]	2	131673762	[131673758,131673778]	14	0	IQGAP3	ARHGEF4	inter-chromosomal
25240	8	143381847	[143381849,143382008]	12	6682435	[6682240,6682437]	1	5	TSNARE1	CHD4	inter-chromosomal
74944	9	34648453	[34648344,34648453]	X	49317596	[49317594,49317716]	3	4	GALT;RP11-195F19.29	GAGE12E	inter-chromosomal
8794	1	156514015	[156513971,156514017]	10	115486084	[115486080,115486100]	13	0	IQGAP3	CASP7	inter-chromosomal
13489	15	69339877	[69339833,69339878]	10	3975095	[3975092,3975111]	13	0	NOX5	RP11-464C19.3	inter-chromosomal
44936	17	295627	[295626,295721]	17	4842270	[4842064,4842272]	2	4	FAM101B	SLC25A11	intra-chromosomal
10678	4	185681511	[185681510,185681654]	1	200826364	[200826364,200826633]	2	4	ACSL1	CAMSAP2	inter-chromosomal
6443	7	100479862	[100479704,100479862]	1	101377668	[101377667,101377794]	1	4	SRRT	SLC30A7	inter-chromosomal
59641	8	41355180	[41355110,41355180]	20	3063824	[3063757,3063826]	1	4	GOLGA7	AVP	inter-chromosomal
27309	17	40721624	[40721556,40721625]	12	53345265	[53345265,53345429]	3	3	MLX	KRT18	inter-chromosomal
27498	12	53494641	[53494502,53494644]	19	35173682	[35173681,35173802]	3	3	IGFBP6	ZNF302	inter-chromosomal
52398	X	70775944	[70775900,70775949]	19	34175440	[34175439,34175460]	10	0	OGT	CHST8	inter-chromosomal
42765	2	143743590	[143743517,143743593]	16	21422662	[21422628,21422662]	2	3	KYNU	NPIPL3	inter-chromosomal
13358	1	247608123	[247608067,247608123]	17	80282659	[80282628,80282660]	4	2	NLRP3	SECTM1	inter-chromosomal
2101	17	80051245	[80051242,80051261]	1	24131015	[24130972,24131017]	9	0	FASN	HMGCL	inter-chromosomal
9269	4	120079177	[120079174,120079241]	1	165514155	[165514084,165514155]	3	2	MYOZ2	LRRC52	inter-chromosomal
22388	11	65648991	[65648948,65648991]	6	30618771	[30618769,30618811]	7	0	CTSW	C6orf136	inter-chromosomal
45115	17	3384897	[3384896,3384982]	9	97200810	[97200771,97200810]	5	1	ASPA	HIATL1	inter-chromosomal
29229	12	91539835	[91539838,91539979]	20	62325725	[62325726,62325841]	1	3	DCN	RTEL1;TNFRSF6B	inter-chromosomal
71102	8	120101957	[120101919,120101957]	6	49583484	[49583396,49583485]	1	3	COLEC10	RHAG	inter-chromosomal
55671	2	233537153	[233537019,233537151]	2	69736592	[69736430,69736594]	1	3	EFHD1	AAK1	intra-chromosomal
8762	6	13486993	[13486989,13487009]	1	156498874	[156498833,156498876]	8	0	GFOD1;GFOD1-AS1	IQGAP3	inter-chromosomal
35603	14	60575045	[60575005,60575045]	2	9540867	[9540867,9540922]	3	1	C14orf135	ASAP2	inter-chromosomal
4655	1	55152121	[55152034,55152121]	11	94861541	[94861540,94861723]	3	1	HEATR8	ENDOD1	inter-chromosomal
62187	22	41783672	[41783609,41783673]	5	180419813	[180419811,180419846]	3	1	TEF	BTNL3	inter-chromosomal
